target	seed	rval	voxel
R.Nac	9/46d	0.309632 	 24,80,56
R.Nac	44v	0.439490 	 18,73,41
R.Nac	SMA	0.449116 	 44,60,67
R.Nac	8m 	0.271501 	 47,80,63
R.Nac	M1	0.278505 	 66,54,61
R.Nac	S1	0.166234 	 67,48,66
R.Nac	ParOp	0.241083 	 71,47,48
R.Nac	aIPS	0.306824 	 72,51,59
R.Nac	pIPL	0.210261 	 62,40,56
R.Nac	pIPL	0.393935 	 54,24,58
R.Nac	23ab	0.304550 	 45,53,55
R.Nac	rsplC	0.366300 	 48,40,40
R.Nac	latocc	0.483690 	 74,33,32
R.Nac	perirhinal	0.246811 	 67,62,16
R.Nac	temPol	0.219757 	 68,68,20
R.Nac	ventrStr	0.444699 	 53,67,31
R.Nac	Caud	0.404422 	 53,67,44
R.Nac	put	0.498960 	 32,67,32
R.Nac	hippoc	0.338829 	 59,54,29
R.Nac	amygd	0.402323 	 56,62,26
R.Nac	hypoth	0.333605 	 45,63,31
R.Nac	VTA	0.424396 	 46,54,29
L.Nac	9/46d	0.424949 	 24,82,55
L.Nac	44v	0.508772 	 18,72,40
L.Nac	SMA	0.438015 	 44,60,66
L.Nac	8m 	0.222568 	 48,80,63
L.Nac	M1	0.474129 	 67,55,59
L.Nac	S1	0.398968 	 66,48,64
L.Nac	ParOp	0.272241 	 70,47,46
L.Nac	aIPS	0.270438 	 72,51,59
L.Nac	pIPL	0.373220 	 61,40,57
L.Nac	pIPL	0.270205 	 54,24,58
L.Nac	23ab	0.459089 	 45,53,55
L.Nac	rsplC	0.325180 	 49,38,41
L.Nac	latocc	0.301373 	 74,33,32
L.Nac	perirhinal	0.382674 	 68,62,16
L.Nac	temPol	0.409537 	 67,70,20
L.Nac	ventrStr	0.628461 	 52,68,31
L.Nac	Caud	0.564369 	 51,67,45
L.Nac	put	0.605916 	 32,67,32
L.Nac	hippoc	0.405822 	 58,53,27
L.Nac	amygd	0.478078 	 56,62,26
L.Nac	hypoth	0.503450 	 47,61,31
L.Nac	VTA	0.583176 	 45,53,28
R.Dca	9/46d	0.385412 	 23,82,54
R.Dca	44v	0.465319 	 18,72,40
R.Dca	SMA	0.427279 	 44,60,66
R.Dca	8m 	0.169482 	 46,80,65
R.Dca	M1	0.403781 	 67,55,59
R.Dca	S1	0.294740 	 66,48,64
R.Dca	ParOp	0.311661 	 71,48,48
R.Dca	aIPS	0.225703 	 72,51,59
R.Dca	pIPL	0.400750 	 61,39,57
R.Dca	pIPL	0.290093 	 54,24,58
R.Dca	23ab	0.287386 	 45,53,55
R.Dca	rsplC	0.377307 	 49,38,41
R.Dca	latocc	0.316126 	 74,33,32
R.Dca	perirhinal	0.326862 	 68,64,16
R.Dca	temPol	0.241186 	 68,68,21
R.Dca	ventrStr	0.426678 	 51,68,32
R.Dca	Caud	0.576345 	 51,67,45
R.Dca	put	0.587578 	 31,65,33
R.Dca	hippoc	0.219560 	 57,54,29
R.Dca	amygd	0.424604 	 56,62,26
R.Dca	hypoth	0.308599 	 46,62,30
R.Dca	VTA	0.437799 	 45,54,29
L.Dca	9/46d	0.406025 	 23,82,55
L.Dca	44v	0.564976 	 18,72,40
L.Dca	SMA	0.375542 	 44,60,65
L.Dca	8m 	0.315864 	 47,82,63
L.Dca	M1	0.382895 	 66,54,59
L.Dca	S1	0.288412 	 67,47,65
L.Dca	ParOp	0.286923 	 72,48,46
L.Dca	aIPS	0.443858 	 72,51,59
L.Dca	pIPL	0.441281 	 61,39,57
L.Dca	pIPL	0.259621 	 56,24,58
L.Dca	23ab	0.263498 	 47,54,55
L.Dca	rsplC	0.270438 	 49,40,40
L.Dca	latocc	0.397600 	 74,33,32
L.Dca	perirhinal	0.254449 	 67,64,17
L.Dca	temPol	0.288208 	 66,69,19
L.Dca	ventrStr	0.437839 	 52,67,32
L.Dca	Caud	0.659439 	 51,67,45
L.Dca	put	0.532522 	 32,67,32
L.Dca	hippoc	0.345873 	 59,52,28
L.Dca	amygd	0.448178 	 56,62,26
L.Dca	hypoth	0.376350 	 47,61,31
L.Dca	VTA	0.516092 	 45,53,29
R.Vca	9/46d	0.235412 	 25,80,54
R.Vca	44v	0.265178 	 18,74,39
R.Vca	SMA	0.387412 	 44,60,67
R.Vca	8m 	0.245835 	 47,80,65
R.Vca	M1	0.355372 	 66,53,61
R.Vca	S1	0.201664 	 68,47,64
R.Vca	ParOp	0.142364 	 71,47,48
R.Vca	aIPS	0.226479 	 74,52,59
R.Vca	pIPL	0.219848 	 61,38,56
R.Vca	pIPL	0.413353 	 54,26,57
R.Vca	23ab	0.211733 	 47,52,53
R.Vca	rsplC	0.427250 	 49,38,40
R.Vca	latocc	0.271502 	 73,32,31
R.Vca	perirhinal	0.286643 	 68,62,16
R.Vca	temPol	0.309526 	 67,70,19
R.Vca	ventrStr	0.390456 	 52,68,32
R.Vca	Caud	0.433530 	 53,69,43
R.Vca	put	0.460026 	 32,67,32
R.Vca	hippoc	0.259077 	 59,53,29
R.Vca	amygd	0.377171 	 56,60,28
R.Vca	hypoth	0.341684 	 47,61,31
R.Vca	VTA	0.386881 	 44,52,27
L.Vca	9/46d	0.299799 	 23,80,54
L.Vca	44v	0.493992 	 19,72,41
L.Vca	SMA	0.454236 	 44,60,66
L.Vca	8m 	0.164614 	 46,80,65
L.Vca	M1	0.398116 	 66,54,59
L.Vca	S1	0.332805 	 67,47,66
L.Vca	ParOp	0.242359 	 71,47,48
L.Vca	aIPS	0.352219 	 72,51,59
L.Vca	pIPL	0.381831 	 62,40,56
L.Vca	pIPL	0.401010 	 54,24,58
L.Vca	23ab	0.345718 	 45,53,55
L.Vca	rsplC	0.406307 	 49,38,41
L.Vca	latocc	0.432592 	 74,34,30
L.Vca	perirhinal	0.198396 	 67,63,16
L.Vca	temPol	0.210247 	 66,69,19
L.Vca	ventrStr	0.495034 	 52,68,32
L.Vca	Caud	0.564251 	 52,69,44
L.Vca	put	0.537129 	 32,67,32
L.Vca	hippoc	0.364331 	 59,53,28
L.Vca	amygd	0.513162 	 56,61,27
L.Vca	hypoth	0.483706 	 47,61,31
L.Vca	VTA	0.467741 	 46,54,29
R.Gp	9/46d	0.407700 	 23,80,55
R.Gp	44v	0.417295 	 20,73,39
R.Gp	SMA	0.358836 	 44,60,66
R.Gp	8m 	0.200329 	 46,82,63
R.Gp	M1	0.354261 	 66,55,59
R.Gp	S1	0.409236 	 68,49,66
R.Gp	ParOp	0.412753 	 70,47,46
R.Gp	aIPS	0.422831 	 74,50,59
R.Gp	pIPL	0.401671 	 63,38,58
R.Gp	pIPL	0.289094 	 56,26,59
R.Gp	23ab	0.361268 	 47,54,55
R.Gp	rsplC	0.370951 	 49,40,42
R.Gp	latocc	0.168982 	 72,33,30
R.Gp	perirhinal	0.262927 	 67,64,17
R.Gp	temPol	0.405504 	 66,69,20
R.Gp	ventrStr	0.460984 	 51,69,32
R.Gp	Caud	0.331476 	 51,67,45
R.Gp	put	0.478219 	 31,65,33
R.Gp	hippoc	0.220981 	 57,53,28
R.Gp	amygd	0.301948 	 57,62,27
R.Gp	hypoth	0.296247 	 47,62,30
R.Gp	VTA	0.377752 	 45,54,28
L.Gp	9/46d	0.309115 	 25,80,54
L.Gp	44v	0.391462 	 20,72,41
L.Gp	SMA	0.275367 	 44,60,66
L.Gp	8m 	0.171761 	 47,81,63
L.Gp	M1	0.398949 	 67,55,60
L.Gp	S1	0.395959 	 68,49,64
L.Gp	ParOp	0.301925 	 72,47,48
L.Gp	aIPS	0.250053 	 74,50,59
L.Gp	pIPL	0.305836 	 63,40,57
L.Gp	pIPL	0.361004 	 54,26,59
L.Gp	23ab	0.369816 	 45,53,55
L.Gp	rsplC	0.328139 	 50,40,41
L.Gp	latocc	0.209727 	 74,33,32
L.Gp	perirhinal	0.285089 	 67,62,16
L.Gp	temPol	0.195161 	 67,70,19
L.Gp	ventrStr	0.413568 	 53,68,31
L.Gp	Caud	0.343086 	 53,67,44
L.Gp	put	0.557827 	 31,65,32
L.Gp	hippoc	0.295702 	 59,53,28
L.Gp	amygd	0.316988 	 56,62,26
L.Gp	hypoth	0.419320 	 47,61,31
L.Gp	VTA	0.419930 	 44,52,27
R.Vmpu	9/46d	0.401025 	 23,80,55
R.Vmpu	44v	0.436252 	 19,73,41
R.Vmpu	SMA	0.307910 	 42,62,67
R.Vmpu	8m 	0.226196 	 47,80,63
R.Vmpu	M1	0.233119 	 67,55,60
R.Vmpu	S1	0.199501 	 68,49,64
R.Vmpu	ParOp	0.492217 	 71,47,48
R.Vmpu	aIPS	0.199983 	 74,50,59
