target	seed	rval	voxel
R.Nac	9/46d	0.237359 	 23,80,56
R.Nac	44v	0.109772 	 19,72,40
R.Nac	SMA	0.294845 	 44,62,67
R.Nac	8m 	0.238923 	 46,81,64
R.Nac	M1	0.435755 	 66,54,61
R.Nac	S1	0.296186 	 67,47,65
R.Nac	ParOp	0.356545 	 70,48,46
R.Nac	aIPS	0.255391 	 72,51,59
R.Nac	pIPL	0.274143 	 61,38,56
R.Nac	pIPL	0.298952 	 54,26,57
R.Nac	23ab	0.350076 	 46,53,55
R.Nac	rsplC	0.305144 	 50,39,40
R.Nac	latocc	0.214206 	 74,32,30
R.Nac	perirhinal	0.266391 	 69,63,17
R.Nac	temPol	0.315830 	 68,68,20
R.Nac	ventrStr	0.434510 	 52,69,32
R.Nac	Caud	0.313639 	 53,69,45
R.Nac	put	0.277451 	 32,67,32
R.Nac	hippoc	0.332656 	 58,52,27
R.Nac	amygd	0.436899 	 58,61,27
R.Nac	hypoth	0.174394 	 45,61,31
R.Nac	VTA	0.341921 	 44,54,29
