target	seed	rval	voxel
R.Nac	9/46d	0.355647 	 23,80,56
R.Nac	44v	0.306242 	 18,73,39
R.Nac	SMA	0.209941 	 42,62,67
R.Nac	8m 	0.276802 	 47,81,65
R.Nac	M1	0.328881 	 67,54,60
R.Nac	S1	0.313122 	 66,49,64
R.Nac	ParOp	0.324128 	 72,47,46
R.Nac	aIPS	0.319413 	 74,52,59
R.Nac	pIPL	0.310248 	 62,39,57
R.Nac	pIPL	0.207574 	 54,24,58
R.Nac	23ab	0.239864 	 47,54,54
R.Nac	rsplC	0.252117 	 49,40,42
R.Nac	latocc	0.131773 	 72,32,30
R.Nac	perirhinal	0.489267 	 67,62,17
R.Nac	temPol	0.351991 	 67,70,21
R.Nac	ventrStr	0.450803 	 53,69,30
R.Nac	Caud	0.356533 	 51,69,44
R.Nac	put	0.264176 	 31,65,32
R.Nac	hippoc	0.344136 	 58,54,27
R.Nac	amygd	0.443630 	 57,62,28
R.Nac	hypoth	0.295110 	 45,63,31
R.Nac	VTA	0.361438 	 45,54,27
L.Nac	9/46d	0.398295 	 23,80,56
L.Nac	44v	0.477201 	 18,73,39
L.Nac	SMA	0.161617 	 42,60,65
L.Nac	8m 	0.296872 	 46,81,65
L.Nac	M1	0.337221 	 65,55,60
L.Nac	S1	0.202201 	 67,49,66
L.Nac	ParOp	0.277367 	 72,49,47
L.Nac	aIPS	0.398761 	 74,51,57
L.Nac	pIPL	0.094813 	 63,38,56
L.Nac	pIPL	0.354681 	 56,24,58
L.Nac	23ab	0.256959 	 45,52,54
L.Nac	rsplC	0.335199 	 49,38,41
L.Nac	latocc	0.256350 	 73,33,30
L.Nac	perirhinal	0.542563 	 67,62,18
L.Nac	temPol	0.410488 	 68,69,20
L.Nac	ventrStr	0.429532 	 53,69,30
L.Nac	Caud	0.467638 	 51,69,44
L.Nac	put	0.293552 	 31,65,32
L.Nac	hippoc	0.270904 	 57,52,28
L.Nac	amygd	0.556792 	 57,62,27
L.Nac	hypoth	0.484599 	 47,63,30
