target	seed	rval	voxel
R.Nac	9/46d	0.226975 	 23,81,55
R.Nac	44v	0.244652 	 20,72,41
R.Nac	SMA	0.313024 	 43,60,66
R.Nac	8m 	0.288119 	 48,81,65
R.Nac	M1	0.326790 	 67,54,59
R.Nac	S1	0.355034 	 66,49,64
R.Nac	ParOp	0.213718 	 70,48,46
R.Nac	aIPS	0.284150 	 72,51,58
R.Nac	pIPL	0.307472 	 63,40,56
R.Nac	pIPL	0.209945 	 55,26,59
R.Nac	23ab	0.265739 	 45,52,55
R.Nac	rsplC	0.329174 	 50,40,40
R.Nac	latocc	0.257685 	 72,33,30
R.Nac	perirhinal	0.236479 	 67,63,18
R.Nac	temPol	0.226628 	 66,70,20
R.Nac	ventrStr	0.471527 	 51,68,32
R.Nac	Caud	0.371563 	 52,67,43
R.Nac	put	0.291603 	 32,67,32
R.Nac	hippoc	0.368939 	 57,52,29
R.Nac	amygd	0.376385 	 57,61,26
R.Nac	hypoth	0.360587 	 45,63,31
R.Nac	VTA	0.299824 	 45,52,28
L.Nac	9/46d	0.194668 	 25,80,54
L.Nac	44v	0.293544 	 18,74,39
L.Nac	SMA	0.287233 	 43,61,66
L.Nac	8m 	0.331245 	 46,82,63
L.Nac	M1	0.197003 	 65,54,60
L.Nac	S1	0.285983 	 66,48,65
L.Nac	ParOp	0.267837 	 71,49,47
L.Nac	aIPS	0.209187 	 73,51,59
L.Nac	pIPL	0.466483 	 62,38,58
L.Nac	pIPL	0.241899 	 54,26,57
L.Nac	23ab	0.364892 	 47,53,53
L.Nac	rsplC	0.189113 	 50,40,40
L.Nac	latocc	0.219425 	 74,34,30
L.Nac	perirhinal	0.213750 	 67,62,16
L.Nac	temPol	0.187025 	 68,70,21
L.Nac	ventrStr	0.471173 	 51,68,31
L.Nac	Caud	0.268800 	 51,69,43
L.Nac	put	0.260420 	 30,66,34
L.Nac	hippoc	0.437599 	 59,52,27
L.Nac	amygd	0.712068 	 56,62,28
L.Nac	hypoth	0.528640 	 45,62,29
L.Nac	VTA	0.634127 	 45,54,27
R.Dca	9/46d	0.468944 	 23,82,55
R.Dca	44v	0.268121 	 19,72,39
R.Dca	SMA	0.258888 	 43,62,67
R.Dca	8m 	0.385864 	 47,82,63
R.Dca	M1	0.280120 	 65,54,60
R.Dca	S1	0.179670 	 66,48,66
R.Dca	ParOp	0.323007 	 71,47,48
R.Dca	aIPS	0.309164 	 72,51,59
R.Dca	pIPL	0.208710 	 63,38,56
R.Dca	pIPL	0.278113 	 54,24,59
R.Dca	23ab	0.200799 	 46,52,55
R.Dca	rsplC	0.159583 	 50,40,41
R.Dca	latocc	0.291643 	 72,33,32
R.Dca	perirhinal	0.236595 	 69,62,18
R.Dca	temPol	0.289596 	 68,70,21
R.Dca	ventrStr	0.257549 	 51,68,32
R.Dca	Caud	0.468339 	 52,67,43
R.Dca	put	0.337696 	 31,67,32
R.Dca	hippoc	0.141271 	 58,52,27
R.Dca	amygd	0.253271 	 58,62,26
R.Dca	hypoth	0.264875 	 47,63,29
R.Dca	VTA	0.337904 	 44,52,29
L.Dca	9/46d	0.473990 	 23,82,54
L.Dca	44v	0.366482 	 20,72,39
L.Dca	SMA	0.363989 	 43,60,65
L.Dca	8m 	0.494490 	 48,82,64
L.Dca	M1	0.402299 	 65,53,60
L.Dca	S1	0.286178 	 67,47,66
L.Dca	ParOp	0.287334 	 72,47,48
L.Dca	aIPS	0.356266 	 72,51,59
L.Dca	pIPL	0.286114 	 63,38,57
L.Dca	pIPL	0.141019 	 54,24,59
L.Dca	23ab	0.204966 	 46,52,55
L.Dca	rsplC	0.225201 	 49,38,42
L.Dca	latocc	0.307692 	 72,33,32
L.Dca	perirhinal	0.250061 	 67,63,17
L.Dca	temPol	0.328921 	 68,68,19
L.Dca	ventrStr	0.330182 	 51,68,32
L.Dca	Caud	0.682278 	 52,67,43
L.Dca	put	0.333361 	 31,67,32
L.Dca	hippoc	0.216554 	 58,53,29
L.Dca	amygd	0.355781 	 56,60,26
L.Dca	hypoth	0.258016 	 46,62,29
L.Dca	VTA	0.374201 	 45,52,27
R.Vca	9/46d	0.242846 	 23,82,56
R.Vca	44v	0.266225 	 20,72,39
R.Vca	SMA	0.260048 	 43,60,65
R.Vca	8m 	0.297029 	 47,82,63
R.Vca	M1	0.375725 	 66,55,59
R.Vca	S1	0.227205 	 67,47,64
R.Vca	ParOp	0.354308 	 70,47,46
R.Vca	aIPS	0.247412 	 72,52,59
