target	seed	rval	voxel
R.Nac	9/46d	0.430366 	 24,80,54
R.Nac	44v	0.347492 	 20,74,40
R.Nac	SMA	0.239061 	 42,60,65
R.Nac	8m 	0.215025 	 48,82,65
R.Nac	M1	0.378475 	 65,54,59
R.Nac	S1	0.335387 	 67,49,64
R.Nac	ParOp	0.365070 	 71,47,47
R.Nac	aIPS	0.165347 	 74,51,57
R.Nac	pIPL	0.224898 	 63,39,58
R.Nac	pIPL	0.149946 	 54,24,59
R.Nac	23ab	0.214391 	 47,52,55
R.Nac	rsplC	0.263067 	 49,38,42
R.Nac	latocc	0.184720 	 73,34,32
R.Nac	perirhinal	0.323321 	 67,63,18
R.Nac	temPol	0.335608 	 66,68,19
R.Nac	ventrStr	0.531951 	 52,69,30
R.Nac	Caud	0.281336 	 52,69,43
R.Nac	put	0.268832 	 30,67,33
R.Nac	hippoc	0.285519 	 59,54,29
R.Nac	amygd	0.277817 	 58,62,28
R.Nac	hypoth	0.372846 	 45,63,29
R.Nac	VTA	0.355442 	 45,54,27
