target	seed	rval	voxel
R.Nac	9/46d	0.487403 	 24,81,54
R.Nac	44v	0.279329 	 18,72,41
R.Nac	SMA	0.301751 	 43,61,67
R.Nac	8m 	0.295637 	 48,80,63
R.Nac	M1	0.314335 	 65,55,61
R.Nac	S1	0.357030 	 68,49,66
R.Nac	ParOp	0.379084 	 72,48,48
R.Nac	aIPS	0.212649 	 73,52,59
R.Nac	pIPL	0.379806 	 61,38,58
R.Nac	pIPL	0.211965 	 54,26,57
R.Nac	23ab	0.426105 	 46,52,53
R.Nac	rsplC	0.430728 	 48,40,40
R.Nac	latocc	0.203609 	 74,33,32
R.Nac	perirhinal	0.444153 	 69,62,18
R.Nac	temPol	0.348592 	 67,68,20
R.Nac	ventrStr	0.434880 	 52,67,31
R.Nac	Caud	0.366933 	 52,69,44
R.Nac	put	0.224413 	 31,67,33
R.Nac	hippoc	0.414449 	 58,52,28
R.Nac	amygd	0.349311 	 56,61,27
R.Nac	hypoth	0.379750 	 47,62,29
R.Nac	VTA	0.530142 	 45,53,27
L.Nac	9/46d	0.573765 	 23,80,56
L.Nac	44v	0.384072 	 19,72,41
L.Nac	SMA	0.346017 	 43,62,67
L.Nac	8m 	0.487962 	 48,82,65
L.Nac	M1	0.446705 	 67,53,60
L.Nac	S1	0.329333 	 66,48,65
L.Nac	ParOp	0.184267 	 71,47,46
L.Nac	aIPS	0.421193 	 74,52,59
L.Nac	pIPL	0.464279 	 62,40,56
L.Nac	pIPL	0.521830 	 55,26,57
L.Nac	23ab	0.441154 	 46,53,55
L.Nac	rsplC	0.445587 	 48,40,42
L.Nac	latocc	0.551740 	 74,32,32
L.Nac	perirhinal	0.384261 	 69,63,16
L.Nac	temPol	0.446783 	 68,70,20
L.Nac	ventrStr	0.489068 	 52,69,30
L.Nac	Caud	0.462866 	 53,67,45
L.Nac	put	0.376862 	 32,66,34
L.Nac	hippoc	0.362753 	 58,52,27
L.Nac	amygd	0.568690 	 56,62,26
L.Nac	hypoth	0.565687 	 45,63,31
L.Nac	VTA	0.273357 	 45,54,27
R.Dca	9/46d	0.336896 	 23,80,55
R.Dca	44v	0.383197 	 20,73,40
R.Dca	SMA	0.507377 	 43,62,67
R.Dca	8m 	0.165615 	 46,82,64
R.Dca	M1	0.312896 	 65,54,61
R.Dca	S1	0.443873 	 67,48,66
R.Dca	ParOp	0.351000 	 72,47,48
R.Dca	aIPS	0.228854 	 73,51,59
R.Dca	pIPL	0.195978 	 62,39,58
R.Dca	pIPL	0.308948 	 55,26,57
R.Dca	23ab	0.361942 	 47,54,53
R.Dca	rsplC	0.277622 	 48,40,42
R.Dca	latocc	0.279405 	 72,34,30
R.Dca	perirhinal	0.418848 	 69,63,17
R.Dca	temPol	0.344526 	 68,69,20
R.Dca	ventrStr	0.420304 	 53,67,32
R.Dca	Caud	0.354809 	 53,67,44
R.Dca	put	0.293340 	 32,66,34
R.Dca	hippoc	0.359054 	 58,53,29
R.Dca	amygd	0.307372 	 56,61,26
R.Dca	hypoth	0.276393 	 45,62,30
R.Dca	VTA	0.278414 	 46,53,27
L.Dca	9/46d	0.305837 	 25,81,55
L.Dca	44v	0.324866 	 20,72,41
L.Dca	SMA	0.348270 	 44,62,66
L.Dca	8m 	0.316661 	 46,81,65
L.Dca	M1	0.290131 	 67,55,59
L.Dca	S1	0.193672 	 66,47,65
L.Dca	ParOp	0.332109 	 71,47,47
L.Dca	aIPS	0.195217 	 74,52,57
L.Dca	pIPL	0.292046 	 62,40,58
L.Dca	pIPL	0.336458 	 55,25,59
L.Dca	23ab	0.392587 	 47,53,55
L.Dca	rsplC	0.241710 	 50,38,40
L.Dca	latocc	0.275887 	 72,32,32
L.Dca	perirhinal	0.432754 	 69,63,17
L.Dca	temPol	0.357467 	 68,68,20
L.Dca	ventrStr	0.417112 	 51,68,32
L.Dca	Caud	0.686264 	 52,67,45
L.Dca	put	0.428746 	 32,65,34
L.Dca	hippoc	0.391633 	 57,53,29
L.Dca	amygd	0.471306 	 58,61,28
L.Dca	hypoth	0.334650 	 47,63,30
L.Dca	VTA	0.460530 	 45,53,29
R.Vca	9/46d	0.341354 	 23,82,56
R.Vca	44v	0.335850 	 18,74,39
R.Vca	SMA	0.503216 	 42,60,67
R.Vca	8m 	0.353685 	 48,82,64
R.Vca	M1	0.341605 	 66,55,60
R.Vca	S1	0.285783 	 66,47,65
R.Vca	ParOp	0.360188 	 71,47,47
R.Vca	aIPS	0.292877 	 72,52,58
R.Vca	pIPL	0.184298 	 61,39,58
R.Vca	pIPL	0.279475 	 56,26,57
R.Vca	23ab	0.295788 	 47,52,53
R.Vca	rsplC	0.375435 	 48,40,42
R.Vca	latocc	0.323781 	 72,34,30
R.Vca	perirhinal	0.436846 	 69,63,17
R.Vca	temPol	0.410872 	 67,69,20
R.Vca	ventrStr	0.503191 	 52,68,31
R.Vca	Caud	0.484201 	 53,67,45
R.Vca	put	0.439997 	 31,66,34
R.Vca	hippoc	0.452238 	 58,52,29
R.Vca	amygd	0.375521 	 56,61,27
R.Vca	hypoth	0.240967 	 47,63,31
R.Vca	VTA	0.355933 	 44,54,28
L.Vca	9/46d	0.302264 	 23,82,56
L.Vca	44v	0.399415 	 18,74,39
L.Vca	SMA	0.534721 	 42,60,66
L.Vca	8m 	0.302354 	 46,82,65
L.Vca	M1	0.314997 	 66,55,61
L.Vca	S1	0.277272 	 68,49,64
L.Vca	ParOp	0.418146 	 72,49,47
L.Vca	aIPS	0.363843 	 74,52,58
L.Vca	pIPL	0.276119 	 61,39,58
L.Vca	pIPL	0.220911 	 54,25,58
L.Vca	23ab	0.339880 	 46,54,53
L.Vca	rsplC	0.559001 	 48,40,42
L.Vca	latocc	0.409534 	 73,34,31
L.Vca	perirhinal	0.434140 	 69,62,18
L.Vca	temPol	0.308886 	 66,68,21
L.Vca	ventrStr	0.418031 	 53,67,32
L.Vca	Caud	0.335413 	 53,67,43
L.Vca	put	0.181600 	 32,65,32
L.Vca	hippoc	0.455681 	 57,54,27
L.Vca	amygd	0.223485 	 56,61,27
L.Vca	hypoth	0.419769 	 46,61,30
L.Vca	VTA	0.449298 	 45,52,27
R.Gp	9/46d	0.247869 	 24,81,55
R.Gp	44v	0.217430 	 19,74,41
R.Gp	SMA	0.313313 	 44,61,66
R.Gp	8m 	0.367517 	 47,80,64
R.Gp	M1	0.333031 	 67,55,59
R.Gp	S1	0.275012 	 68,47,65
R.Gp	ParOp	0.418962 	 71,49,46
R.Gp	aIPS	0.268942 	 72,52,59
R.Gp	pIPL	0.413848 	 63,39,58
R.Gp	pIPL	0.307415 	 54,24,59
R.Gp	23ab	0.307780 	 47,53,54
R.Gp	rsplC	0.330422 	 50,38,42
R.Gp	latocc	0.216931 	 73,32,31
R.Gp	perirhinal	0.322450 	 69,64,17
R.Gp	temPol	0.308365 	 68,68,20
R.Gp	ventrStr	0.307070 	 51,69,32
R.Gp	Caud	0.493429 	 53,68,45
R.Gp	put	0.280001 	 31,67,33
R.Gp	hippoc	0.286172 	 58,52,27
R.Gp	amygd	0.435599 	 57,61,27
R.Gp	hypoth	0.247955 	 45,62,30
R.Gp	VTA	0.262351 	 44,54,29
L.Gp	9/46d	0.250150 	 23,80,56
L.Gp	44v	0.309552 	 18,73,40
L.Gp	SMA	0.384028 	 44,61,66
L.Gp	8m 	0.458240 	 46,81,64
L.Gp	M1	0.488505 	 67,55,61
L.Gp	S1	0.434962 	 68,47,64
L.Gp	ParOp	0.554761 	 72,47,48
L.Gp	aIPS	0.398865 	 73,52,59
L.Gp	pIPL	0.237769 	 63,39,56
L.Gp	pIPL	0.339937 	 54,25,59
L.Gp	23ab	0.400436 	 46,54,53
L.Gp	rsplC	0.333766 	 48,39,40
L.Gp	latocc	0.413378 	 73,32,31
L.Gp	perirhinal	0.320749 	 69,64,17
L.Gp	temPol	0.325824 	 68,70,20
L.Gp	ventrStr	0.416033 	 51,69,32
L.Gp	Caud	0.515667 	 53,68,45
L.Gp	put	0.599990 	 31,67,33
L.Gp	hippoc	0.387231 	 58,52,28
L.Gp	amygd	0.476797 	 58,62,28
L.Gp	hypoth	0.401977 	 45,61,30
L.Gp	VTA	0.347071 	 44,54,28
R.Vmpu	9/46d	0.275167 	 23,81,55
R.Vmpu	44v	0.233826 	 20,73,40
R.Vmpu	SMA	0.307868 	 42,62,65
R.Vmpu	8m 	0.261294 	 46,81,64
R.Vmpu	M1	0.367685 	 67,55,61
R.Vmpu	S1	0.442191 	 68,47,64
R.Vmpu	ParOp	0.554802 	 71,47,48
R.Vmpu	aIPS	0.262438 	 72,51,59
R.Vmpu	pIPL	0.323762 	 61,40,58
R.Vmpu	pIPL	0.315109 	 54,25,59
R.Vmpu	23ab	0.276352 	 47,54,54
R.Vmpu	rsplC	0.278903 	 48,38,42
R.Vmpu	latocc	0.231386 	 74,33,31
R.Vmpu	perirhinal	0.285979 	 69,64,17
R.Vmpu	temPol	0.356456 	 67,68,20
R.Vmpu	ventrStr	0.278219 	 52,68,30
R.Vmpu	Caud	0.473373 	 53,69,45
R.Vmpu	put	0.640394 	 32,66,32
R.Vmpu	hippoc	0.528716 	 58,52,28
R.Vmpu	amygd	0.375419 	 57,62,28
R.Vmpu	hypoth	0.340698 	 47,63,29
R.Vmpu	VTA	0.218661 	 44,53,29
L.Vmpu	9/46d	0.276618 	 24,80,55
L.Vmpu	44v	0.430281 	 20,73,40
L.Vmpu	SMA	0.293217 	 42,61,65
L.Vmpu	8m 	0.232852 	 46,80,65
L.Vmpu	M1	0.342099 	 66,55,59
L.Vmpu	S1	0.309889 	 68,49,66
L.Vmpu	ParOp	0.439503 	 71,47,48
L.Vmpu	aIPS	0.207628 	 72,51,59
L.Vmpu	pIPL	0.206693 	 61,40,58
L.Vmpu	pIPL	0.282857 	 54,25,59
L.Vmpu	23ab	0.200082 	 45,54,53
L.Vmpu	rsplC	0.270113 	 50,39,41
L.Vmpu	latocc	0.296476 	 74,34,32
L.Vmpu	perirhinal	0.201821 	 69,64,16
L.Vmpu	temPol	0.322493 	 66,70,19
L.Vmpu	ventrStr	0.195309 	 51,69,31
L.Vmpu	Caud	0.443148 	 53,69,44
L.Vmpu	put	0.517617 	 31,66,33
L.Vmpu	hippoc	0.391469 	 58,52,29
L.Vmpu	amygd	0.345359 	 58,60,28
L.Vmpu	hypoth	0.216654 	 45,62,30
L.Vmpu	VTA	0.364249 	 44,52,28
R.A10m	9/46d	0.342508 	 25,81,56
R.A10m	44v	0.296105 	 18,72,41
R.A10m	SMA	0.361238 	 42,61,65
R.A10m	8m 	0.461012 	 47,80,63
R.A10m	M1	0.154296 	 66,54,60
R.A10m	S1	0.163656 	 66,48,66
R.A10m	ParOp	0.394953 	 70,48,46
R.A10m	aIPS	0.632888 	 72,50,59
R.A10m	pIPL	0.405542 	 62,38,56
R.A10m	pIPL	0.238700 	 56,24,58
R.A10m	23ab	0.480497 	 45,52,55
R.A10m	rsplC	0.386687 	 48,39,40
R.A10m	latocc	0.532536 	 74,34,30
R.A10m	perirhinal	0.296775 	 69,63,16
R.A10m	temPol	0.547542 	 67,68,20
R.A10m	ventrStr	0.271697 	 52,69,32
R.A10m	Caud	0.346805 	 52,69,43
R.A10m	put	0.420232 	 30,67,32
R.A10m	hippoc	0.346038 	 57,52,27
R.A10m	amygd	0.386522 	 56,60,26
R.A10m	hypoth	0.247244 	 47,61,30
R.A10m	VTA	0.419778 	 44,54,27
L.A10m	9/46d	0.534917 	 23,80,56
L.A10m	44v	0.459610 	 19,72,39
L.A10m	SMA	0.298583 	 43,61,65
L.A10m	8m 	0.325053 	 48,82,65
L.A10m	M1	0.322907 	 66,53,60
L.A10m	S1	0.306669 	 67,49,64
L.A10m	ParOp	0.279934 	 71,47,46
L.A10m	aIPS	0.348112 	 73,51,59
L.A10m	pIPL	0.362608 	 63,38,56
L.A10m	pIPL	0.382954 	 56,26,57
L.A10m	23ab	0.380240 	 46,52,53
L.A10m	rsplC	0.344030 	 48,40,42
L.A10m	latocc	0.545377 	 72,32,30
L.A10m	perirhinal	0.489169 	 69,63,16
L.A10m	temPol	0.461942 	 68,69,19
L.A10m	ventrStr	0.511206 	 52,69,30
L.A10m	Caud	0.530243 	 53,67,45
