target	seed	rval	voxel
R.Nac	9/46d	0.452238 	 23,82,55
R.Nac	44v	0.376070 	 19,72,39
R.Nac	SMA	0.279663 	 42,62,67
R.Nac	8m 	0.522826 	 48,82,64
R.Nac	M1	0.475644 	 66,54,61
R.Nac	S1	0.369499 	 66,49,65
R.Nac	ParOp	0.286522 	 70,49,47
R.Nac	aIPS	0.331932 	 74,51,59
R.Nac	pIPL	0.258182 	 63,40,56
R.Nac	pIPL	0.412884 	 54,24,58
R.Nac	23ab	0.306269 	 46,52,53
R.Nac	rsplC	0.320604 	 49,38,42
R.Nac	latocc	0.437759 	 73,32,31
R.Nac	perirhinal	0.393145 	 67,63,18
R.Nac	temPol	0.531010 	 68,70,20
R.Nac	ventrStr	0.662314 	 51,67,30
R.Nac	Caud	0.248086 	 51,68,43
R.Nac	put	0.347489 	 30,67,33
R.Nac	hippoc	0.331860 	 57,52,27
R.Nac	amygd	0.502350 	 56,61,26
R.Nac	hypoth	0.592160 	 47,61,30
R.Nac	VTA	0.510353 	 46,54,27
L.Nac	9/46d	0.312085 	 24,81,56
L.Nac	44v	0.237074 	 18,72,40
L.Nac	SMA	0.368037 	 43,62,67
L.Nac	8m 	0.408691 	 47,82,65
L.Nac	M1	0.237739 	 65,54,59
L.Nac	S1	0.279594 	 67,47,66
L.Nac	ParOp	0.286584 	 72,49,46
L.Nac	aIPS	0.328135 	 72,51,57
L.Nac	pIPL	0.323244 	 62,39,58
L.Nac	pIPL	0.315053 	 54,25,57
L.Nac	23ab	0.394896 	 46,54,54
L.Nac	rsplC	0.432160 	 48,40,42
L.Nac	latocc	0.388017 	 74,34,32
L.Nac	perirhinal	0.337985 	 67,62,17
L.Nac	temPol	0.304957 	 67,68,20
L.Nac	ventrStr	0.435230 	 53,68,31
L.Nac	Caud	0.462395 	 51,67,43
L.Nac	put	0.294318 	 32,65,33
L.Nac	hippoc	0.312837 	 57,52,28
L.Nac	amygd	0.565609 	 56,62,28
L.Nac	hypoth	0.451342 	 45,63,29
L.Nac	VTA	0.436736 	 46,54,28
