target	seed	rval	voxel
R.Nac	9/46d	0.423900 	 25,82,56
R.Nac	44v	0.286366 	 20,73,41
R.Nac	SMA	0.214555 	 42,62,65
R.Nac	8m 	0.323384 	 48,82,65
R.Nac	M1	0.329203 	 65,53,59
R.Nac	S1	0.229765 	 67,48,64
R.Nac	ParOp	0.255750 	 72,49,47
R.Nac	aIPS	0.310487 	 74,50,58
R.Nac	pIPL	0.219848 	 61,40,57
R.Nac	pIPL	0.251924 	 54,25,59
R.Nac	23ab	0.219237 	 46,52,55
R.Nac	rsplC	0.363617 	 50,38,40
R.Nac	latocc	0.306785 	 73,32,31
R.Nac	perirhinal	0.209266 	 68,62,17
R.Nac	temPol	0.323909 	 67,70,19
R.Nac	ventrStr	0.434281 	 51,67,31
R.Nac	Caud	0.383980 	 52,69,43
R.Nac	put	0.193681 	 32,66,34
R.Nac	hippoc	0.169401 	 57,54,27
R.Nac	amygd	0.330470 	 57,61,27
R.Nac	hypoth	0.160306 	 47,62,31
R.Nac	VTA	0.249680 	 44,52,29
L.Nac	9/46d	0.173692 	 23,81,56
L.Nac	44v	0.164219 	 18,74,41
L.Nac	SMA	0.233943 	 43,62,66
L.Nac	8m 	0.339079 	 48,82,65
L.Nac	M1	0.174180 	 66,54,60
L.Nac	S1	0.234152 	 66,47,65
L.Nac	ParOp	0.262966 	 71,49,48
L.Nac	aIPS	0.356837 	 74,52,57
L.Nac	pIPL	0.238010 	 61,40,58
L.Nac	pIPL	0.372397 	 55,25,57
L.Nac	23ab	0.267420 	 45,53,55
L.Nac	rsplC	0.284981 	 50,40,41
L.Nac	latocc	0.269352 	 72,32,31
L.Nac	perirhinal	0.293094 	 69,64,17
L.Nac	temPol	0.309232 	 68,70,21
L.Nac	ventrStr	0.372445 	 52,67,30
L.Nac	Caud	0.249495 	 53,68,45
L.Nac	put	0.524037 	 30,67,32
L.Nac	hippoc	0.442138 	 59,54,27
L.Nac	amygd	0.424229 	 57,62,27
L.Nac	hypoth	0.456982 	 46,61,30
L.Nac	VTA	0.478220 	 46,54,28
R.Dca	9/46d	0.241689 	 23,80,54
R.Dca	44v	0.296675 	 20,74,41
R.Dca	SMA	0.202182 	 43,60,65
R.Dca	8m 	0.558764 	 46,80,64
R.Dca	M1	0.277132 	 67,54,59
R.Dca	S1	0.163301 	 66,49,65
R.Dca	ParOp	0.253549 	 72,48,46
R.Dca	aIPS	0.198581 	 74,50,58
R.Dca	pIPL	0.336128 	 62,38,56
R.Dca	pIPL	0.316153 	 54,24,58
R.Dca	23ab	0.188261 	 45,54,54
R.Dca	rsplC	0.155849 	 48,38,40
R.Dca	latocc	0.259038 	 72,34,31
R.Dca	perirhinal	0.412064 	 68,63,17
R.Dca	temPol	0.372914 	 67,69,21
R.Dca	ventrStr	0.386024 	 51,69,30
R.Dca	Caud	0.495488 	 52,68,44
R.Dca	put	0.394950 	 32,65,32
R.Dca	hippoc	0.246638 	 58,52,29
R.Dca	amygd	0.267507 	 58,61,28
R.Dca	hypoth	0.377196 	 47,63,31
R.Dca	VTA	0.370640 	 45,52,27
L.Dca	9/46d	0.334567 	 23,80,54
L.Dca	44v	0.336296 	 19,73,39
L.Dca	SMA	0.212658 	 43,60,65
L.Dca	8m 	0.604112 	 46,80,65
L.Dca	M1	0.235628 	 66,54,60
L.Dca	S1	0.184385 	 68,48,65
L.Dca	ParOp	0.198167 	 70,47,46
L.Dca	aIPS	0.201161 	 73,51,58
L.Dca	pIPL	0.356434 	 62,38,57
L.Dca	pIPL	0.302534 	 54,24,58
L.Dca	23ab	0.360478 	 45,53,53
L.Dca	rsplC	0.280981 	 48,38,40
L.Dca	latocc	0.312920 	 73,32,32
L.Dca	perirhinal	0.358676 	 68,63,18
L.Dca	temPol	0.469974 	 68,70,19
L.Dca	ventrStr	0.217252 	 51,68,32
L.Dca	Caud	0.483174 	 52,68,43
L.Dca	put	0.296598 	 32,65,32
L.Dca	hippoc	0.318663 	 59,53,29
L.Dca	amygd	0.370847 	 58,61,28
L.Dca	hypoth	0.433951 	 45,61,31
L.Dca	VTA	0.374924 	 45,52,27
R.Vca	9/46d	0.343821 	 23,82,54
R.Vca	44v	0.267104 	 20,72,39
R.Vca	SMA	0.243973 	 42,62,65
R.Vca	8m 	0.502417 	 46,81,63
R.Vca	M1	0.315657 	 67,54,59
R.Vca	S1	0.251145 	 67,47,64
R.Vca	ParOp	0.391675 	 71,48,47
R.Vca	aIPS	0.455200 	 73,51,58
R.Vca	pIPL	0.317621 	 63,38,56
R.Vca	pIPL	0.492662 	 55,24,59
R.Vca	23ab	0.342636 	 46,54,55
R.Vca	rsplC	0.422201 	 50,38,40
R.Vca	latocc	0.492756 	 72,34,30
R.Vca	perirhinal	0.200885 	 67,64,16
R.Vca	temPol	0.616003 	 68,70,20
R.Vca	ventrStr	0.538594 	 51,67,31
R.Vca	Caud	0.384092 	 53,67,44
R.Vca	put	0.298210 	 30,65,32
R.Vca	hippoc	0.337319 	 57,54,28
R.Vca	amygd	0.267918 	 56,62,26
R.Vca	hypoth	0.435728 	 47,63,31
R.Vca	VTA	0.533968 	 45,52,27
L.Vca	9/46d	0.333258 	 24,82,55
L.Vca	44v	0.333391 	 19,73,39
L.Vca	SMA	0.137549 	 42,62,65
L.Vca	8m 	0.359472 	 47,80,65
L.Vca	M1	0.465865 	 65,55,61
L.Vca	S1	0.279044 	 67,48,64
L.Vca	ParOp	0.492417 	 72,48,47
L.Vca	aIPS	0.203513 	 74,50,59
L.Vca	pIPL	0.223341 	 62,38,58
L.Vca	pIPL	0.247492 	 55,24,58
L.Vca	23ab	0.408620 	 45,52,55
L.Vca	rsplC	0.276166 	 48,38,41
L.Vca	latocc	0.215317 	 73,34,30
L.Vca	perirhinal	0.340524 	 67,62,16
L.Vca	temPol	0.311717 	 67,68,21
L.Vca	ventrStr	0.464997 	 51,68,30
L.Vca	Caud	0.306451 	 52,69,45
L.Vca	put	0.300297 	 32,67,33
L.Vca	hippoc	0.329047 	 57,52,27
L.Vca	amygd	0.209377 	 58,61,27
L.Vca	hypoth	0.326373 	 45,62,31
L.Vca	VTA	0.336636 	 46,54,27
R.Gp	9/46d	0.300062 	 24,80,55
R.Gp	44v	0.194661 	 18,74,39
R.Gp	SMA	0.186681 	 43,62,65
R.Gp	8m 	0.228616 	 46,80,65
R.Gp	M1	0.335041 	 66,53,60
R.Gp	S1	0.250801 	 66,47,64
R.Gp	ParOp	0.243912 	 70,47,46
R.Gp	aIPS	0.283755 	 73,52,58
R.Gp	pIPL	0.354802 	 62,38,56
R.Gp	pIPL	0.258817 	 54,24,57
R.Gp	23ab	0.258685 	 47,52,55
R.Gp	rsplC	0.246513 	 49,40,40
R.Gp	latocc	0.203731 	 73,34,31
R.Gp	perirhinal	0.310620 	 67,63,16
R.Gp	temPol	0.285595 	 67,68,21
R.Gp	ventrStr	0.300534 	 51,67,32
R.Gp	Caud	0.313014 	 51,67,44
R.Gp	put	0.424458 	 32,65,32
R.Gp	hippoc	0.385845 	 59,53,28
R.Gp	amygd	0.262864 	 56,61,26
R.Gp	hypoth	0.445758 	 45,63,31
R.Gp	VTA	0.319247 	 46,54,29
L.Gp	9/46d	0.213494 	 25,81,55
L.Gp	44v	0.336912 	 20,72,41
L.Gp	SMA	0.478925 	 43,62,65
L.Gp	8m 	0.398514 	 47,80,65
L.Gp	M1	0.501841 	 66,55,61
L.Gp	S1	0.358000 	 66,48,64
L.Gp	ParOp	0.414130 	 72,48,46
L.Gp	aIPS	0.195713 	 74,52,58
L.Gp	pIPL	0.410084 	 62,38,56
L.Gp	pIPL	0.352132 	 56,24,59
L.Gp	23ab	0.420920 	 46,54,55
L.Gp	rsplC	0.425080 	 50,38,41
L.Gp	latocc	0.256659 	 72,32,32
L.Gp	perirhinal	0.227777 	 68,63,17
L.Gp	temPol	0.326458 	 68,70,19
L.Gp	ventrStr	0.468213 	 52,68,30
L.Gp	Caud	0.370652 	 52,67,44
L.Gp	put	0.564826 	 32,66,34
L.Gp	hippoc	0.399069 	 58,53,29
L.Gp	amygd	0.324339 	 58,62,27
L.Gp	hypoth	0.334763 	 47,63,31
L.Gp	VTA	0.419129 	 45,52,27
R.Vmpu	9/46d	0.352117 	 23,82,56
R.Vmpu	44v	0.308227 	 20,74,40
R.Vmpu	SMA	0.326592 	 43,62,65
R.Vmpu	8m 	0.507473 	 46,81,65
R.Vmpu	M1	0.314066 	 65,55,60
R.Vmpu	S1	0.236075 	 66,48,64
R.Vmpu	ParOp	0.471265 	 72,48,47
R.Vmpu	aIPS	0.270214 	 73,52,58
R.Vmpu	pIPL	0.212876 	 62,39,56
R.Vmpu	pIPL	0.269152 	 55,25,59
R.Vmpu	23ab	0.260341 	 46,54,55
R.Vmpu	rsplC	0.273120 	 48,39,41
R.Vmpu	latocc	0.324165 	 72,34,30
R.Vmpu	perirhinal	0.303389 	 68,64,16
R.Vmpu	temPol	0.344685 	 68,70,21
R.Vmpu	ventrStr	0.413289 	 52,67,31
R.Vmpu	Caud	0.425227 	 53,67,44
R.Vmpu	put	0.646547 	 32,66,34
R.Vmpu	hippoc	0.327434 	 58,52,29
R.Vmpu	amygd	0.358296 	 58,61,28
R.Vmpu	hypoth	0.310271 	 46,61,29
R.Vmpu	VTA	0.386867 	 45,54,28
L.Vmpu	9/46d	0.265860 	 23,82,56
L.Vmpu	44v	0.191129 	 19,74,41
L.Vmpu	SMA	0.260444 	 42,61,67
L.Vmpu	8m 	0.433352 	 46,80,64
L.Vmpu	M1	0.263797 	 67,54,61
L.Vmpu	S1	0.251636 	 66,49,66
L.Vmpu	ParOp	0.322742 	 71,48,47
L.Vmpu	aIPS	0.232980 	 73,52,58
L.Vmpu	pIPL	0.137232 	 61,39,56
L.Vmpu	pIPL	0.356704 	 56,26,59
L.Vmpu	23ab	0.252955 	 46,54,55
L.Vmpu	rsplC	0.211586 	 50,39,41
L.Vmpu	latocc	0.227201 	 73,32,31
L.Vmpu	perirhinal	0.358953 	 68,63,17
L.Vmpu	temPol	0.326816 	 68,70,19
L.Vmpu	ventrStr	0.307614 	 52,68,30
L.Vmpu	Caud	0.304958 	 53,67,43
L.Vmpu	put	0.564693 	 31,65,33
L.Vmpu	hippoc	0.246009 	 57,52,29
L.Vmpu	amygd	0.196675 	 58,60,28
L.Vmpu	hypoth	0.259328 	 47,63,31
L.Vmpu	VTA	0.267757 	 45,54,28
R.A10m	9/46d	0.603431 	 25,82,56
R.A10m	44v	0.330077 	 18,74,41
R.A10m	SMA	0.211899 	 42,62,65
R.A10m	8m 	0.255561 	 47,80,63
R.A10m	M1	0.307952 	 67,53,61
R.A10m	S1	0.384981 	 68,47,66
R.A10m	ParOp	0.384140 	 71,49,48
R.A10m	aIPS	0.372858 	 72,50,57
R.A10m	pIPL	0.235045 	 62,40,58
R.A10m	pIPL	0.432634 	 54,25,57
R.A10m	23ab	0.328944 	 45,54,54
R.A10m	rsplC	0.530093 	 50,38,40
R.A10m	latocc	0.427777 	 72,33,32
R.A10m	perirhinal	0.344174 	 68,62,17
R.A10m	temPol	0.334998 	 68,70,21
R.A10m	ventrStr	0.440295 	 53,68,30
R.A10m	Caud	0.300356 	 52,69,43
R.A10m	put	0.352982 	 30,66,33
R.A10m	hippoc	0.344691 	 57,54,28
R.A10m	amygd	0.456850 	 56,60,27
R.A10m	hypoth	0.318718 	 47,63,29
R.A10m	VTA	0.350647 	 46,52,28
L.A10m	9/46d	0.446088 	 25,80,55
L.A10m	44v	0.297971 	 18,74,40
L.A10m	SMA	0.233945 	 42,62,65
L.A10m	8m 	0.740773 	 46,80,63
L.A10m	M1	0.301033 	 67,53,61
L.A10m	S1	0.243481 	 67,48,64
L.A10m	ParOp	0.448503 	 71,49,47
L.A10m	aIPS	0.620470 	 74,51,58
L.A10m	pIPL	0.388542 	 62,38,56
L.A10m	pIPL	0.503839 	 55,24,58
L.A10m	23ab	0.463796 	 45,54,54
L.A10m	rsplC	0.522531 	 50,39,40
L.A10m	latocc	0.619870 	 73,32,31
L.A10m	perirhinal	0.232789 	 69,64,17
L.A10m	temPol	0.619983 	 68,70,19
L.A10m	ventrStr	0.447820 	 51,67,32
L.A10m	Caud	0.452421 	 52,69,43
L.A10m	put	0.420499 	 32,66,33
L.A10m	hippoc	0.289072 	 57,54,28
L.A10m	amygd	0.258973 	 56,62,26
