target	seed	rval	voxel
R.Nac	9/46d	0.240365 	 23,80,54
R.Nac	44v	0.227730 	 18,72,40
R.Nac	SMA	0.213759 	 43,60,66
R.Nac	8m 	0.303846 	 46,80,63
R.Nac	M1	0.267002 	 67,54,59
R.Nac	S1	0.294739 	 66,48,65
R.Nac	ParOp	0.224307 	 72,47,48
R.Nac	aIPS	0.586921 	 72,52,59
R.Nac	pIPL	0.286232 	 62,39,57
R.Nac	pIPL	0.214858 	 55,26,57
R.Nac	23ab	0.406846 	 45,52,55
R.Nac	rsplC	0.208523 	 49,38,42
R.Nac	latocc	0.288500 	 74,32,32
R.Nac	perirhinal	0.212748 	 69,63,16
R.Nac	temPol	0.339949 	 66,69,20
R.Nac	ventrStr	0.411589 	 51,67,31
R.Nac	Caud	0.255381 	 51,69,43
R.Nac	put	0.366372 	 32,67,33
R.Nac	hippoc	0.287671 	 58,53,28
R.Nac	amygd	0.228703 	 56,60,28
R.Nac	hypoth	0.290114 	 46,62,31
R.Nac	VTA	0.312100 	 46,54,29
L.Nac	9/46d	0.379417 	 24,80,55
L.Nac	44v	0.377518 	 20,74,39
L.Nac	SMA	0.220498 	 44,60,65
L.Nac	8m 	0.351858 	 47,80,65
L.Nac	M1	0.277545 	 67,54,60
L.Nac	S1	0.253520 	 66,49,64
L.Nac	ParOp	0.382557 	 71,47,48
L.Nac	aIPS	0.292088 	 72,50,57
L.Nac	pIPL	0.354775 	 62,38,56
L.Nac	pIPL	0.234113 	 54,24,58
L.Nac	23ab	0.325924 	 45,53,55
L.Nac	rsplC	0.406037 	 48,40,41
L.Nac	latocc	0.287944 	 72,33,32
L.Nac	perirhinal	0.305724 	 68,62,17
L.Nac	temPol	0.393334 	 66,68,19
L.Nac	ventrStr	0.276691 	 51,68,31
L.Nac	Caud	0.263616 	 51,67,43
L.Nac	put	0.339809 	 32,65,32
L.Nac	hippoc	0.513116 	 57,54,29
L.Nac	amygd	0.405008 	 57,61,26
L.Nac	hypoth	0.498514 	 47,61,31
L.Nac	VTA	0.403786 	 44,53,28
R.Dca	9/46d	0.249902 	 23,80,56
R.Dca	44v	0.330390 	 18,74,41
R.Dca	SMA	0.276935 	 42,60,65
R.Dca	8m 	0.288719 	 46,82,63
R.Dca	M1	0.308443 	 67,54,59
R.Dca	S1	0.253948 	 66,49,66
R.Dca	ParOp	0.301928 	 71,48,46
R.Dca	aIPS	0.213675 	 73,51,57
R.Dca	pIPL	0.324705 	 61,38,58
R.Dca	pIPL	0.163342 	 55,26,57
R.Dca	23ab	0.230017 	 47,52,53
R.Dca	rsplC	0.295371 	 50,40,42
R.Dca	latocc	0.301409 	 74,34,30
R.Dca	perirhinal	0.291149 	 69,62,18
R.Dca	temPol	0.293448 	 66,68,21
R.Dca	ventrStr	0.251174 	 51,69,32
R.Dca	Caud	0.386823 	 51,67,45
R.Dca	put	0.410040 	 30,65,33
R.Dca	hippoc	0.279712 	 57,54,28
R.Dca	amygd	0.422120 	 56,61,26
R.Dca	hypoth	0.239657 	 47,61,29
R.Dca	VTA	0.287132 	 46,53,28
L.Dca	9/46d	0.391681 	 25,82,55
L.Dca	44v	0.417286 	 19,74,41
L.Dca	SMA	0.307086 	 43,60,66
L.Dca	8m 	0.212657 	 48,80,65
L.Dca	M1	0.252900 	 66,54,60
L.Dca	S1	0.197074 	 66,48,64
L.Dca	ParOp	0.234212 	 71,49,47
L.Dca	aIPS	0.302535 	 72,50,59
L.Dca	pIPL	0.334959 	 61,38,56
L.Dca	pIPL	0.376913 	 55,26,58
L.Dca	23ab	0.215036 	 45,54,54
L.Dca	rsplC	0.334128 	 48,38,41
L.Dca	latocc	0.421139 	 72,32,30
L.Dca	perirhinal	0.333063 	 68,64,18
L.Dca	temPol	0.380402 	 66,68,21
L.Dca	ventrStr	0.363901 	 53,67,31
L.Dca	Caud	0.413444 	 52,67,45
L.Dca	put	0.263700 	 32,67,32
L.Dca	hippoc	0.268069 	 58,53,29
L.Dca	amygd	0.359832 	 57,62,26
