target	seed	rval	voxel
R.Nac	9/46d	0.310394 	 23,82,56
R.Nac	44v	0.327766 	 19,73,39
R.Nac	SMA	0.223644 	 44,60,67
R.Nac	8m 	0.386111 	 47,82,65
R.Nac	M1	0.445125 	 67,54,61
R.Nac	S1	0.312022 	 67,48,66
R.Nac	ParOp	0.367413 	 70,47,48
R.Nac	aIPS	0.261164 	 74,52,58
R.Nac	pIPL	0.217057 	 61,40,56
R.Nac	pIPL	0.234540 	 56,26,59
R.Nac	23ab	0.328997 	 45,52,53
R.Nac	rsplC	0.294474 	 50,40,41
R.Nac	latocc	0.260992 	 73,32,30
R.Nac	perirhinal	0.278785 	 69,63,18
R.Nac	temPol	0.372125 	 68,70,20
R.Nac	ventrStr	0.307473 	 51,68,32
R.Nac	Caud	0.372601 	 53,67,43
R.Nac	put	0.263826 	 31,65,32
R.Nac	hippoc	0.292701 	 58,54,28
R.Nac	amygd	0.320220 	 58,60,26
R.Nac	hypoth	0.501925 	 45,61,30
R.Nac	VTA	0.374791 	 46,54,28
L.Nac	9/46d	0.261105 	 24,82,54
L.Nac	44v	0.295420 	 20,73,41
L.Nac	SMA	0.271395 	 42,62,67
L.Nac	8m 	0.320293 	 47,80,63
L.Nac	M1	0.451047 	 67,53,59
L.Nac	S1	0.499075 	 68,47,65
L.Nac	ParOp	0.470723 	 70,49,47
L.Nac	aIPS	0.385277 	 74,50,58
L.Nac	pIPL	0.269790 	 61,39,58
L.Nac	pIPL	0.242217 	 56,24,58
L.Nac	23ab	0.286394 	 47,54,54
L.Nac	rsplC	0.276995 	 49,39,40
L.Nac	latocc	0.315790 	 74,34,30
L.Nac	perirhinal	0.419231 	 67,62,16
L.Nac	temPol	0.559294 	 66,69,21
L.Nac	ventrStr	0.480635 	 51,68,32
L.Nac	Caud	0.275312 	 52,67,45
L.Nac	put	0.363973 	 31,65,32
L.Nac	hippoc	0.284695 	 59,54,29
L.Nac	amygd	0.547917 	 56,62,27
L.Nac	hypoth	0.583039 	 45,63,30
L.Nac	VTA	0.357529 	 46,52,27
