target	seed	rval	voxel
R.Nac	9/46d	0.273686 	 25,80,54
R.Nac	44v	0.293437 	 20,74,39
R.Nac	SMA	0.341955 	 42,61,66
R.Nac	8m 	0.396785 	 47,81,64
R.Nac	M1	0.197294 	 67,54,59
R.Nac	S1	0.277809 	 68,49,65
R.Nac	ParOp	0.248007 	 72,47,48
R.Nac	aIPS	0.263406 	 72,50,58
R.Nac	pIPL	0.243971 	 61,39,57
R.Nac	pIPL	0.223211 	 56,24,58
R.Nac	23ab	0.253702 	 45,53,53
R.Nac	rsplC	0.262257 	 49,40,41
R.Nac	latocc	0.330843 	 72,34,30
R.Nac	perirhinal	0.243833 	 69,64,16
R.Nac	temPol	0.252316 	 66,70,20
R.Nac	ventrStr	0.334258 	 51,68,31
R.Nac	Caud	0.238975 	 52,67,45
R.Nac	put	0.226002 	 32,66,32
R.Nac	hippoc	0.182878 	 58,52,27
R.Nac	amygd	0.456111 	 56,60,26
R.Nac	hypoth	0.342494 	 46,61,31
R.Nac	VTA	0.298448 	 44,52,28
L.Nac	9/46d	0.349535 	 25,82,55
L.Nac	44v	0.328505 	 19,73,39
L.Nac	SMA	0.360258 	 42,61,65
L.Nac	8m 	0.177385 	 48,81,65
L.Nac	M1	0.294503 	 67,55,61
L.Nac	S1	0.208994 	 66,47,64
L.Nac	ParOp	0.286705 	 70,49,48
L.Nac	aIPS	0.411729 	 74,52,57
L.Nac	pIPL	0.342853 	 63,38,56
L.Nac	pIPL	0.356500 	 54,24,58
L.Nac	23ab	0.250772 	 45,54,54
L.Nac	rsplC	0.290696 	 48,38,41
L.Nac	latocc	0.189364 	 74,32,31
L.Nac	perirhinal	0.240909 	 68,64,18
L.Nac	temPol	0.300237 	 68,70,19
L.Nac	ventrStr	0.474260 	 53,69,32
L.Nac	Caud	0.241662 	 51,69,45
L.Nac	put	0.317501 	 30,65,34
L.Nac	hippoc	0.222475 	 59,53,27
L.Nac	amygd	0.368432 	 57,61,28
L.Nac	hypoth	0.241749 	 45,62,29
L.Nac	VTA	0.328833 	 45,52,28
R.Dca	9/46d	0.449218 	 25,82,55
R.Dca	44v	0.272242 	 18,72,39
R.Dca	SMA	0.426070 	 43,61,65
R.Dca	8m 	0.192540 	 47,80,63
R.Dca	M1	0.281823 	 65,55,60
R.Dca	S1	0.242134 	 66,47,64
R.Dca	ParOp	0.331813 	 72,49,46
R.Dca	aIPS	0.280080 	 73,50,59
R.Dca	pIPL	0.184580 	 62,39,58
R.Dca	pIPL	0.156377 	 56,24,59
R.Dca	23ab	0.116377 	 47,53,53
R.Dca	rsplC	0.278326 	 50,39,40
R.Dca	latocc	0.252000 	 72,32,31
R.Dca	perirhinal	0.256551 	 68,64,17
R.Dca	temPol	0.314700 	 66,70,20
R.Dca	ventrStr	0.352998 	 53,69,32
R.Dca	Caud	0.524190 	 52,68,44
R.Dca	put	0.272061 	 31,65,32
R.Dca	hippoc	0.222509 	 57,52,29
R.Dca	amygd	0.270739 	 57,62,26
R.Dca	hypoth	0.335158 	 47,61,29
R.Dca	VTA	0.351262 	 46,52,29
L.Dca	9/46d	0.319964 	 25,82,55
L.Dca	44v	0.293054 	 18,72,39
L.Dca	SMA	0.458401 	 44,62,65
L.Dca	8m 	0.208142 	 48,81,63
