target	seed	rval	voxel
R.Nac	9/46d	0.229652 	 25,81,54
R.Nac	44v	0.269190 	 19,72,39
R.Nac	SMA	0.238575 	 44,61,66
R.Nac	8m 	0.380956 	 48,82,64
R.Nac	M1	0.270559 	 67,55,59
R.Nac	S1	0.312914 	 68,47,66
R.Nac	ParOp	0.304787 	 71,48,46
R.Nac	aIPS	0.345492 	 72,51,57
R.Nac	pIPL	0.372514 	 61,40,57
R.Nac	pIPL	0.303708 	 55,26,59
R.Nac	23ab	0.492806 	 47,52,53
R.Nac	rsplC	0.440170 	 48,38,40
R.Nac	latocc	0.235717 	 74,32,30
R.Nac	perirhinal	0.288381 	 67,64,16
R.Nac	temPol	0.287505 	 68,69,19
R.Nac	ventrStr	0.503163 	 52,67,31
R.Nac	Caud	0.339376 	 52,69,44
R.Nac	put	0.390111 	 32,67,32
R.Nac	hippoc	0.653026 	 57,52,29
R.Nac	amygd	0.337726 	 56,62,28
R.Nac	hypoth	0.383714 	 45,63,31
R.Nac	VTA	0.590122 	 45,53,27
L.Nac	9/46d	0.342265 	 25,82,56
L.Nac	44v	0.380210 	 20,74,39
L.Nac	SMA	0.318015 	 44,62,67
L.Nac	8m 	0.487100 	 47,82,64
L.Nac	M1	0.397967 	 65,53,59
L.Nac	S1	0.295744 	 66,47,65
L.Nac	ParOp	0.238171 	 71,49,48
L.Nac	aIPS	0.192022 	 72,51,57
L.Nac	pIPL	0.323358 	 62,38,57
L.Nac	pIPL	0.331014 	 54,25,57
L.Nac	23ab	0.387334 	 46,52,55
L.Nac	rsplC	0.319934 	 49,40,42
L.Nac	latocc	0.331674 	 74,32,31
L.Nac	perirhinal	0.241852 	 68,62,17
L.Nac	temPol	0.207680 	 66,68,19
L.Nac	ventrStr	0.522865 	 53,68,32
L.Nac	Caud	0.386662 	 51,67,44
L.Nac	put	0.365832 	 31,66,32
L.Nac	hippoc	0.362752 	 59,53,29
L.Nac	amygd	0.420785 	 56,61,28
L.Nac	hypoth	0.454635 	 45,62,31
L.Nac	VTA	0.530527 	 45,54,27
R.Dca	9/46d	0.551704 	 23,82,55
R.Dca	44v	0.381338 	 18,73,39
R.Dca	SMA	0.342228 	 43,62,65
R.Dca	8m 	0.408256 	 47,81,64
R.Dca	M1	0.285939 	 67,53,60
R.Dca	S1	0.329568 	 67,47,66
R.Dca	ParOp	0.310251 	 72,47,48
R.Dca	aIPS	0.454047 	 74,51,57
R.Dca	pIPL	0.352059 	 61,39,57
R.Dca	pIPL	0.432971 	 55,24,59
R.Dca	23ab	0.225852 	 47,53,54
R.Dca	rsplC	0.360563 	 50,40,42
R.Dca	latocc	0.277444 	 72,32,30
R.Dca	perirhinal	0.271512 	 69,62,16
R.Dca	temPol	0.340310 	 67,68,20
R.Dca	ventrStr	0.297811 	 53,68,30
R.Dca	Caud	0.437825 	 51,67,43
R.Dca	put	0.253956 	 31,67,33
R.Dca	hippoc	0.309724 	 59,52,29
R.Dca	amygd	0.404387 	 56,62,26
R.Dca	hypoth	0.227166 	 47,62,29
R.Dca	VTA	0.382540 	 45,54,28
L.Dca	9/46d	0.324187 	 23,82,55
L.Dca	44v	0.244071 	 18,74,39
L.Dca	SMA	0.414122 	 43,62,65
L.Dca	8m 	0.428523 	 47,81,64
L.Dca	M1	0.187533 	 66,55,61
L.Dca	S1	0.355578 	 68,49,64
L.Dca	ParOp	0.191939 	 72,47,46
L.Dca	aIPS	0.262252 	 72,52,59
L.Dca	pIPL	0.289148 	 61,39,57
L.Dca	pIPL	0.401915 	 54,26,57
L.Dca	23ab	0.514186 	 45,54,53
L.Dca	rsplC	0.349075 	 49,40,42
L.Dca	latocc	0.419823 	 74,33,32
L.Dca	perirhinal	0.265405 	 69,62,16
L.Dca	temPol	0.323522 	 66,69,20
L.Dca	ventrStr	0.341814 	 52,69,30
L.Dca	Caud	0.552255 	 51,67,44
L.Dca	put	0.356422 	 30,65,33
L.Dca	hippoc	0.339652 	 58,54,29
L.Dca	amygd	0.405428 	 56,62,26
L.Dca	hypoth	0.180654 	 45,61,31
L.Dca	VTA	0.346785 	 45,54,27
R.Vca	9/46d	0.397269 	 23,82,54
R.Vca	44v	0.310109 	 18,73,39
R.Vca	SMA	0.338450 	 44,61,67
R.Vca	8m 	0.461213 	 46,80,65
R.Vca	M1	0.306410 	 67,55,59
R.Vca	S1	0.296106 	 67,48,66
R.Vca	ParOp	0.253414 	 70,49,48
R.Vca	aIPS	0.250842 	 72,51,57
R.Vca	pIPL	0.435227 	 61,40,57
R.Vca	pIPL	0.310127 	 55,26,59
R.Vca	23ab	0.568750 	 47,52,53
R.Vca	rsplC	0.415227 	 48,38,40
R.Vca	latocc	0.395230 	 74,33,32
R.Vca	perirhinal	0.364172 	 67,64,16
R.Vca	temPol	0.394896 	 67,69,21
R.Vca	ventrStr	0.502827 	 52,67,30
R.Vca	Caud	0.287528 	 52,67,45
R.Vca	put	0.331891 	 32,67,32
R.Vca	hippoc	0.564676 	 57,53,28
R.Vca	amygd	0.283582 	 57,62,26
R.Vca	hypoth	0.518018 	 47,61,29
R.Vca	VTA	0.510568 	 45,53,27
L.Vca	9/46d	0.432596 	 25,82,54
L.Vca	44v	0.230453 	 19,73,41
L.Vca	SMA	0.337397 	 44,61,67
L.Vca	8m 	0.375035 	 47,81,64
L.Vca	M1	0.243114 	 65,53,61
L.Vca	S1	0.481180 	 68,47,65
L.Vca	ParOp	0.190771 	 72,49,46
L.Vca	aIPS	0.322996 	 73,52,59
L.Vca	pIPL	0.338751 	 61,40,58
L.Vca	pIPL	0.247469 	 56,26,57
L.Vca	23ab	0.409894 	 47,53,55
L.Vca	rsplC	0.496844 	 49,38,40
L.Vca	latocc	0.262367 	 73,32,30
L.Vca	perirhinal	0.290188 	 67,63,16
L.Vca	temPol	0.379268 	 66,70,19
L.Vca	ventrStr	0.470477 	 53,69,32
L.Vca	Caud	0.452481 	 51,67,45
L.Vca	put	0.290108 	 32,65,33
L.Vca	hippoc	0.522108 	 57,52,28
L.Vca	amygd	0.317795 	 58,61,26
L.Vca	hypoth	0.429066 	 45,63,31
L.Vca	VTA	0.433718 	 44,52,27
R.Gp	9/46d	0.206929 	 25,82,54
R.Gp	44v	0.432031 	 19,74,41
R.Gp	SMA	0.188797 	 44,62,66
R.Gp	8m 	0.311030 	 48,80,64
R.Gp	M1	0.192387 	 66,53,59
R.Gp	S1	0.187218 	 66,49,66
R.Gp	ParOp	0.231401 	 70,49,48
R.Gp	aIPS	0.219581 	 73,50,57
R.Gp	pIPL	0.206859 	 61,40,58
R.Gp	pIPL	0.350089 	 56,26,58
R.Gp	23ab	0.168372 	 47,52,53
R.Gp	rsplC	0.284719 	 50,40,42
R.Gp	latocc	0.251671 	 72,34,32
R.Gp	perirhinal	0.213058 	 67,63,18
R.Gp	temPol	0.258602 	 68,70,19
R.Gp	ventrStr	0.500231 	 51,68,31
R.Gp	Caud	0.368479 	 52,69,44
R.Gp	put	0.349685 	 31,66,33
R.Gp	hippoc	0.248877 	 58,52,28
R.Gp	amygd	0.353594 	 56,62,28
R.Gp	hypoth	0.495025 	 46,61,29
R.Gp	VTA	0.341810 	 44,52,28
L.Gp	9/46d	0.292613 	 23,82,56
L.Gp	44v	0.352036 	 19,73,40
L.Gp	SMA	0.255357 	 44,62,65
L.Gp	8m 	0.322835 	 47,80,63
L.Gp	M1	0.212609 	 67,53,61
L.Gp	S1	0.360092 	 66,47,64
L.Gp	ParOp	0.275418 	 71,48,47
L.Gp	aIPS	0.327115 	 72,51,58
L.Gp	pIPL	0.199337 	 62,38,57
L.Gp	pIPL	0.320959 	 55,26,58
L.Gp	23ab	0.216853 	 45,54,54
L.Gp	rsplC	0.282449 	 48,38,42
L.Gp	latocc	0.239430 	 72,33,30
