target	seed	rval	voxel
R.Nac	9/46d	0.177763 	 25,81,55
R.Nac	44v	0.251901 	 18,74,41
R.Nac	SMA	0.372705 	 42,60,65
R.Nac	8m 	0.207536 	 48,82,63
R.Nac	M1	0.336174 	 66,53,59
R.Nac	S1	0.296615 	 66,48,66
R.Nac	ParOp	0.351635 	 71,49,47
R.Nac	aIPS	0.376598 	 72,51,57
R.Nac	pIPL	0.102458 	 61,40,57
R.Nac	pIPL	0.321717 	 54,25,58
R.Nac	23ab	0.348772 	 47,52,53
R.Nac	rsplC	0.298597 	 50,39,42
R.Nac	latocc	0.227959 	 72,33,32
R.Nac	perirhinal	0.254642 	 69,64,18
R.Nac	temPol	0.302868 	 66,70,21
R.Nac	ventrStr	0.419454 	 53,68,31
R.Nac	Caud	0.308069 	 53,69,43
R.Nac	put	0.361572 	 32,66,33
R.Nac	hippoc	0.160299 	 57,53,29
R.Nac	amygd	0.347714 	 57,60,26
R.Nac	hypoth	0.275986 	 46,61,30
R.Nac	VTA	0.330505 	 44,52,28
L.Nac	9/46d	0.493163 	 24,82,56
L.Nac	44v	0.206409 	 19,72,40
L.Nac	SMA	0.415409 	 42,62,67
L.Nac	8m 	0.245129 	 48,80,63
L.Nac	M1	0.367351 	 66,55,60
L.Nac	S1	0.457171 	 68,48,66
L.Nac	ParOp	0.386768 	 71,48,48
L.Nac	aIPS	0.397847 	 73,50,59
L.Nac	pIPL	0.378745 	 63,38,56
L.Nac	pIPL	0.338331 	 55,26,59
L.Nac	23ab	0.464613 	 45,54,55
L.Nac	rsplC	0.244101 	 49,39,42
L.Nac	latocc	0.497075 	 72,34,32
L.Nac	perirhinal	0.546946 	 69,62,16
L.Nac	temPol	0.456178 	 66,70,21
L.Nac	ventrStr	0.368887 	 53,67,31
L.Nac	Caud	0.450404 	 52,68,45
L.Nac	put	0.304221 	 32,67,32
L.Nac	hippoc	0.162811 	 58,53,27
L.Nac	amygd	0.481613 	 57,61,28
L.Nac	hypoth	0.423022 	 45,62,29
L.Nac	VTA	0.461717 	 45,52,27
R.Dca	9/46d	0.572629 	 24,82,54
R.Dca	44v	0.535945 	 19,72,40
R.Dca	SMA	0.405497 	 42,60,67
R.Dca	8m 	0.323435 	 48,81,63
R.Dca	M1	0.333307 	 67,54,59
R.Dca	S1	0.314207 	 67,48,64
R.Dca	ParOp	0.398775 	 72,47,47
R.Dca	aIPS	0.358226 	 74,51,58
R.Dca	pIPL	0.532763 	 62,38,57
R.Dca	pIPL	0.448048 	 56,24,59
R.Dca	23ab	0.423350 	 45,54,55
R.Dca	rsplC	0.349477 	 48,40,40
R.Dca	latocc	0.370432 	 73,34,31
R.Dca	perirhinal	0.402513 	 69,64,17
R.Dca	temPol	0.402936 	 68,70,21
R.Dca	ventrStr	0.474530 	 51,67,32
R.Dca	Caud	0.410015 	 52,69,44
R.Dca	put	0.425805 	 32,65,34
R.Dca	hippoc	0.320558 	 57,54,28
R.Dca	amygd	0.358089 	 57,60,28
R.Dca	hypoth	0.354863 	 46,63,31
R.Dca	VTA	0.495941 	 46,54,29
L.Dca	9/46d	0.512764 	 23,81,54
L.Dca	44v	0.515759 	 19,72,40
L.Dca	SMA	0.460172 	 42,60,67
L.Dca	8m 	0.515808 	 47,80,63
L.Dca	M1	0.427032 	 65,55,60
L.Dca	S1	0.338320 	 68,48,66
L.Dca	ParOp	0.500214 	 72,48,46
L.Dca	aIPS	0.468365 	 74,51,58
L.Dca	pIPL	0.475577 	 62,38,57
L.Dca	pIPL	0.453817 	 55,24,59
L.Dca	23ab	0.394731 	 45,54,55
L.Dca	rsplC	0.375602 	 48,40,41
L.Dca	latocc	0.450548 	 73,34,31
L.Dca	perirhinal	0.404629 	 69,62,17
L.Dca	temPol	0.531221 	 68,70,21
L.Dca	ventrStr	0.542342 	 53,69,32
L.Dca	Caud	0.590199 	 51,69,45
L.Dca	put	0.560644 	 31,66,34
L.Dca	hippoc	0.288169 	 58,54,28
L.Dca	amygd	0.493530 	 58,61,28
L.Dca	hypoth	0.578336 	 45,63,29
L.Dca	VTA	0.468368 	 46,54,29
R.Vca	9/46d	0.491143 	 24,82,54
R.Vca	44v	0.372156 	 18,72,39
R.Vca	SMA	0.550906 	 44,60,66
R.Vca	8m 	0.439700 	 46,80,64
R.Vca	M1	0.359763 	 65,55,60
R.Vca	S1	0.450139 	 68,48,66
R.Vca	ParOp	0.441391 	 72,48,46
R.Vca	aIPS	0.438848 	 74,51,58
R.Vca	pIPL	0.364259 	 62,38,57
R.Vca	pIPL	0.568531 	 56,24,59
R.Vca	23ab	0.411611 	 46,52,54
R.Vca	rsplC	0.434375 	 49,40,42
R.Vca	latocc	0.299752 	 72,32,32
R.Vca	perirhinal	0.434472 	 69,64,17
R.Vca	temPol	0.387972 	 66,69,21
R.Vca	ventrStr	0.653410 	 53,68,32
R.Vca	Caud	0.594017 	 51,68,45
R.Vca	put	0.523810 	 32,65,32
R.Vca	hippoc	0.270111 	 57,54,27
R.Vca	amygd	0.476649 	 56,62,27
R.Vca	hypoth	0.471078 	 45,63,29
R.Vca	VTA	0.339054 	 44,52,28
L.Vca	9/46d	0.400940 	 24,80,55
L.Vca	44v	0.436063 	 18,74,39
L.Vca	SMA	0.297299 	 42,62,67
L.Vca	8m 	0.366142 	 46,80,63
L.Vca	M1	0.319410 	 65,55,60
L.Vca	S1	0.348564 	 68,48,64
L.Vca	ParOp	0.332492 	 71,47,48
L.Vca	aIPS	0.446509 	 74,51,58
L.Vca	pIPL	0.311541 	 61,39,58
L.Vca	pIPL	0.481941 	 55,24,59
L.Vca	23ab	0.234753 	 47,54,53
L.Vca	rsplC	0.358625 	 50,40,42
L.Vca	latocc	0.315914 	 74,34,30
L.Vca	perirhinal	0.359431 	 69,64,17
L.Vca	temPol	0.352303 	 66,70,19
L.Vca	ventrStr	0.633308 	 53,68,32
L.Vca	Caud	0.531564 	 52,69,43
L.Vca	put	0.496112 	 31,66,32
L.Vca	hippoc	0.276040 	 59,53,27
L.Vca	amygd	0.303248 	 58,62,26
L.Vca	hypoth	0.405042 	 45,63,29
L.Vca	VTA	0.375655 	 44,52,28
R.Gp	9/46d	0.492089 	 25,82,56
R.Gp	44v	0.422212 	 20,74,40
R.Gp	SMA	0.573843 	 42,60,67
R.Gp	8m 	0.407277 	 47,80,63
R.Gp	M1	0.469453 	 65,55,60
R.Gp	S1	0.354379 	 68,48,66
R.Gp	ParOp	0.564140 	 72,47,48
R.Gp	aIPS	0.541688 	 74,51,59
R.Gp	pIPL	0.587467 	 62,38,56
R.Gp	pIPL	0.499030 	 55,24,59
R.Gp	23ab	0.416202 	 47,54,55
R.Gp	rsplC	0.398401 	 48,40,41
R.Gp	latocc	0.507984 	 73,34,31
R.Gp	perirhinal	0.448115 	 69,62,17
R.Gp	temPol	0.437168 	 66,69,21
R.Gp	ventrStr	0.478534 	 53,69,31
R.Gp	Caud	0.493049 	 53,68,44
R.Gp	put	0.719361 	 32,65,32
R.Gp	hippoc	0.313157 	 58,53,29
R.Gp	amygd	0.626520 	 58,61,28
R.Gp	hypoth	0.475106 	 45,63,29
R.Gp	VTA	0.440895 	 45,53,27
L.Gp	9/46d	0.399660 	 24,82,54
L.Gp	44v	0.452982 	 19,72,41
