target	seed	rval	voxel
R.Nac	9/46d	0.201197 	 25,82,56
R.Nac	44v	0.252963 	 18,73,41
R.Nac	SMA	0.162195 	 44,60,65
R.Nac	8m 	0.297155 	 47,82,64
R.Nac	M1	0.148093 	 66,54,61
R.Nac	S1	0.244469 	 67,47,64
R.Nac	ParOp	0.199019 	 71,49,48
R.Nac	aIPS	0.230017 	 74,50,57
R.Nac	pIPL	0.081055 	 62,39,58
R.Nac	pIPL	0.365641 	 54,25,59
R.Nac	23ab	0.226801 	 45,53,53
R.Nac	rsplC	0.338276 	 49,38,42
R.Nac	latocc	0.300309 	 72,32,30
R.Nac	perirhinal	0.242394 	 67,64,17
R.Nac	temPol	0.207166 	 68,70,20
R.Nac	ventrStr	0.540929 	 53,69,31
R.Nac	Caud	0.293633 	 53,68,43
R.Nac	put	0.343564 	 30,67,34
R.Nac	hippoc	0.293728 	 58,54,29
R.Nac	amygd	0.268234 	 56,60,26
R.Nac	hypoth	0.291502 	 46,61,31
R.Nac	VTA	0.344620 	 44,52,27
L.Nac	9/46d	0.155206 	 23,81,56
L.Nac	44v	0.253373 	 18,72,39
L.Nac	SMA	0.248372 	 44,62,66
L.Nac	8m 	0.302299 	 48,80,63
L.Nac	M1	0.262958 	 67,54,59
L.Nac	S1	0.359845 	 66,48,65
L.Nac	ParOp	0.379691 	 71,47,46
L.Nac	aIPS	0.387772 	 72,52,58
L.Nac	pIPL	0.248289 	 63,38,58
L.Nac	pIPL	0.365819 	 54,25,59
L.Nac	23ab	0.366056 	 46,54,54
L.Nac	rsplC	0.394218 	 49,38,42
L.Nac	latocc	0.407172 	 73,34,30
L.Nac	perirhinal	0.388850 	 67,63,16
L.Nac	temPol	0.430780 	 66,68,21
L.Nac	ventrStr	0.528669 	 53,69,32
L.Nac	Caud	0.387064 	 53,67,43
L.Nac	put	0.478863 	 32,67,34
L.Nac	hippoc	0.620438 	 58,54,29
L.Nac	amygd	0.417540 	 58,61,26
L.Nac	hypoth	0.404754 	 47,62,29
L.Nac	VTA	0.530322 	 45,54,27
R.Dca	9/46d	0.297989 	 24,82,56
R.Dca	44v	0.400936 	 20,72,40
R.Dca	SMA	0.183925 	 42,62,65
R.Dca	8m 	0.423315 	 47,81,63
R.Dca	M1	0.334966 	 67,54,60
R.Dca	S1	0.252183 	 66,48,65
R.Dca	ParOp	0.210960 	 70,48,46
R.Dca	aIPS	0.374069 	 74,51,59
R.Dca	pIPL	0.099698 	 62,40,56
R.Dca	pIPL	0.278987 	 55,26,59
R.Dca	23ab	0.257600 	 46,54,53
R.Dca	rsplC	0.295252 	 48,39,40
R.Dca	latocc	0.277771 	 72,34,30
R.Dca	perirhinal	0.245419 	 69,62,18
R.Dca	temPol	0.417956 	 68,70,21
R.Dca	ventrStr	0.323316 	 51,68,32
R.Dca	Caud	0.387145 	 51,69,44
R.Dca	put	0.543174 	 32,65,32
R.Dca	hippoc	0.291162 	 58,54,29
R.Dca	amygd	0.481094 	 57,61,27
R.Dca	hypoth	0.302153 	 45,62,30
R.Dca	VTA	0.356375 	 44,52,28
L.Dca	9/46d	0.205420 	 24,82,56
L.Dca	44v	0.310309 	 20,72,41
L.Dca	SMA	0.174526 	 43,61,67
L.Dca	8m 	0.377322 	 47,81,63
L.Dca	M1	0.360857 	 67,54,60
L.Dca	S1	0.239650 	 66,48,65
L.Dca	ParOp	0.221653 	 71,49,48
L.Dca	aIPS	0.318239 	 74,51,59
L.Dca	pIPL	0.152988 	 61,38,58
L.Dca	pIPL	0.237370 	 54,26,59
L.Dca	23ab	0.188944 	 47,52,53
L.Dca	rsplC	0.325425 	 49,40,42
L.Dca	latocc	0.222515 	 74,33,30
L.Dca	perirhinal	0.152355 	 69,64,17
L.Dca	temPol	0.292354 	 66,68,19
L.Dca	ventrStr	0.352090 	 51,68,32
L.Dca	Caud	0.540357 	 51,67,43
L.Dca	put	0.470071 	 32,66,32
L.Dca	hippoc	0.370875 	 58,54,29
L.Dca	amygd	0.417063 	 58,61,26
L.Dca	hypoth	0.399732 	 45,62,29
L.Dca	VTA	0.379780 	 45,52,27
R.Vca	9/46d	0.298019 	 25,80,54
R.Vca	44v	0.370620 	 18,72,41
R.Vca	SMA	0.334140 	 42,62,65
R.Vca	8m 	0.192024 	 47,82,64
R.Vca	M1	0.186617 	 66,54,59
R.Vca	S1	0.259380 	 66,49,66
R.Vca	ParOp	0.375823 	 70,47,46
R.Vca	aIPS	0.303202 	 73,51,58
R.Vca	pIPL	0.095294 	 63,40,56
R.Vca	pIPL	0.267407 	 54,25,59
R.Vca	23ab	0.349560 	 45,53,53
R.Vca	rsplC	0.200555 	 49,39,42
R.Vca	latocc	0.310759 	 72,32,30
R.Vca	perirhinal	0.263961 	 67,64,18
R.Vca	temPol	0.221524 	 66,69,20
R.Vca	ventrStr	0.335815 	 53,69,32
R.Vca	Caud	0.441290 	 52,69,44
R.Vca	put	0.454382 	 32,67,34
R.Vca	hippoc	0.314228 	 58,54,29
R.Vca	amygd	0.434195 	 58,61,26
R.Vca	hypoth	0.406355 	 46,61,30
R.Vca	VTA	0.366406 	 44,54,28
L.Vca	9/46d	0.334081 	 24,82,56
L.Vca	44v	0.354801 	 20,72,39
L.Vca	SMA	0.224387 	 44,60,65
L.Vca	8m 	0.342326 	 46,81,63
L.Vca	M1	0.241895 	 65,55,60
L.Vca	S1	0.384691 	 68,49,66
L.Vca	ParOp	0.290337 	 70,47,46
L.Vca	aIPS	0.272227 	 74,51,59
L.Vca	pIPL	0.180474 	 61,40,58
L.Vca	pIPL	0.420897 	 54,25,59
L.Vca	23ab	0.211361 	 46,53,55
L.Vca	rsplC	0.173031 	 50,39,41
L.Vca	latocc	0.433542 	 73,34,30
L.Vca	perirhinal	0.316230 	 68,64,16
L.Vca	temPol	0.211963 	 68,70,21
L.Vca	ventrStr	0.485681 	 53,69,32
L.Vca	Caud	0.515481 	 52,69,44
L.Vca	put	0.374027 	 31,67,33
L.Vca	hippoc	0.401424 	 58,54,29
L.Vca	amygd	0.329134 	 57,61,26
L.Vca	hypoth	0.478333 	 47,62,30
L.Vca	VTA	0.464414 	 44,54,27
R.Gp	9/46d	0.330009 	 25,80,56
R.Gp	44v	0.421379 	 18,72,40
R.Gp	SMA	0.348679 	 42,62,65
R.Gp	8m 	0.291238 	 47,81,63
R.Gp	M1	0.432004 	 67,55,60
R.Gp	S1	0.328583 	 67,48,64
R.Gp	ParOp	0.292227 	 70,47,46
R.Gp	aIPS	0.564539 	 73,52,57
R.Gp	pIPL	0.149561 	 63,39,58
R.Gp	pIPL	0.247844 	 54,26,59
R.Gp	23ab	0.412707 	 46,54,53
R.Gp	rsplC	0.350449 	 48,39,41
R.Gp	latocc	0.304174 	 74,33,32
R.Gp	perirhinal	0.224114 	 68,62,17
R.Gp	temPol	0.318250 	 68,68,20
R.Gp	ventrStr	0.210041 	 53,68,30
R.Gp	Caud	0.415157 	 52,67,45
R.Gp	put	0.403695 	 31,65,33
R.Gp	hippoc	0.368803 	 59,52,27
R.Gp	amygd	0.296749 	 57,61,26
R.Gp	hypoth	0.313103 	 47,63,30
R.Gp	VTA	0.280459 	 46,53,28
L.Gp	9/46d	0.373139 	 23,82,56
L.Gp	44v	0.310357 	 19,74,40
L.Gp	SMA	0.336802 	 42,62,65
L.Gp	8m 	0.364035 	 47,80,63
L.Gp	M1	0.267038 	 67,54,61
L.Gp	S1	0.397118 	 66,48,65
L.Gp	ParOp	0.222047 	 71,47,46
L.Gp	aIPS	0.414049 	 74,51,58
L.Gp	pIPL	0.214104 	 63,39,57
L.Gp	pIPL	0.287524 	 56,26,58
L.Gp	23ab	0.322149 	 46,54,53
L.Gp	rsplC	0.328042 	 50,38,41
L.Gp	latocc	0.159222 	 74,32,30
L.Gp	perirhinal	0.334929 	 68,64,16
L.Gp	temPol	0.320767 	 68,70,21
L.Gp	ventrStr	0.201486 	 53,67,30
L.Gp	Caud	0.446480 	 52,68,45
L.Gp	put	0.522396 	 32,65,32
L.Gp	hippoc	0.221474 	 58,54,29
L.Gp	amygd	0.369366 	 57,61,26
L.Gp	hypoth	0.371953 	 47,62,30
L.Gp	VTA	0.379147 	 45,54,27
R.Vmpu	9/46d	0.189982 	 24,80,56
R.Vmpu	44v	0.192218 	 18,74,41
R.Vmpu	SMA	0.466622 	 44,60,67
R.Vmpu	8m 	0.384704 	 47,80,63
R.Vmpu	M1	0.311837 	 67,55,61
R.Vmpu	S1	0.299766 	 67,47,64
R.Vmpu	ParOp	0.300324 	 70,48,47
R.Vmpu	aIPS	0.379283 	 72,51,57
R.Vmpu	pIPL	0.300126 	 63,39,57
R.Vmpu	pIPL	0.322188 	 54,25,59
R.Vmpu	23ab	0.268943 	 46,52,55
R.Vmpu	rsplC	0.344105 	 49,39,42
R.Vmpu	latocc	0.281826 	 74,33,32
R.Vmpu	perirhinal	0.339868 	 67,62,18
R.Vmpu	temPol	0.210687 	 68,70,21
R.Vmpu	ventrStr	0.404181 	 53,69,32
R.Vmpu	Caud	0.458018 	 53,67,45
R.Vmpu	put	0.458196 	 32,65,33
R.Vmpu	hippoc	0.322273 	 57,54,29
R.Vmpu	amygd	0.301462 	 58,61,27
R.Vmpu	hypoth	0.293656 	 45,63,29
R.Vmpu	VTA	0.264459 	 45,52,27
L.Vmpu	9/46d	0.161867 	 24,82,56
L.Vmpu	44v	0.222652 	 19,73,41
L.Vmpu	SMA	0.299749 	 42,62,65
L.Vmpu	8m 	0.285547 	 47,80,63
L.Vmpu	M1	0.346802 	 67,54,61
L.Vmpu	S1	0.291966 	 67,47,64
L.Vmpu	ParOp	0.259885 	 71,49,48
L.Vmpu	aIPS	0.310045 	 72,51,57
L.Vmpu	pIPL	0.286355 	 61,38,58
L.Vmpu	pIPL	0.224460 	 56,25,57
L.Vmpu	23ab	0.117440 	 47,53,55
L.Vmpu	rsplC	0.233897 	 50,39,40
L.Vmpu	latocc	0.184376 	 73,34,30
L.Vmpu	perirhinal	0.215366 	 68,62,17
L.Vmpu	temPol	0.294725 	 66,68,19
L.Vmpu	ventrStr	0.363676 	 53,69,32
L.Vmpu	Caud	0.400902 	 51,69,43
L.Vmpu	put	0.433462 	 32,65,34
L.Vmpu	hippoc	0.238712 	 58,54,29
L.Vmpu	amygd	0.197708 	 56,62,26
L.Vmpu	hypoth	0.346444 	 45,62,29
L.Vmpu	VTA	0.320581 	 46,53,28
R.A10m	9/46d	0.293928 	 24,81,54
R.A10m	44v	0.385267 	 19,74,39
R.A10m	SMA	0.470629 	 43,61,67
R.A10m	8m 	0.340235 	 46,81,63
R.A10m	M1	0.456302 	 66,55,59
R.A10m	S1	0.302998 	 68,48,64
R.A10m	ParOp	0.316056 	 71,47,48
R.A10m	aIPS	0.261949 	 73,50,58
R.A10m	pIPL	0.387737 	 61,38,58
R.A10m	pIPL	0.278235 	 54,26,57
R.A10m	23ab	0.444052 	 46,52,53
R.A10m	rsplC	0.358590 	 48,39,42
R.A10m	latocc	0.403248 	 74,32,32
R.A10m	perirhinal	0.336467 	 68,64,16
R.A10m	temPol	0.426620 	 68,68,20
R.A10m	ventrStr	0.174961 	 51,69,30
R.A10m	Caud	0.252652 	 51,69,45
R.A10m	put	0.375118 	 31,65,34
R.A10m	hippoc	0.399628 	 58,54,28
R.A10m	amygd	0.322261 	 58,60,26
R.A10m	hypoth	0.513314 	 45,61,31
R.A10m	VTA	0.275501 	 44,52,27
L.A10m	9/46d	0.448859 	 23,82,54
L.A10m	44v	0.394138 	 19,74,39
L.A10m	SMA	0.347464 	 43,61,67
L.A10m	8m 	0.265273 	 48,82,63
L.A10m	M1	0.380814 	 65,55,59
L.A10m	S1	0.221783 	 68,47,64
L.A10m	ParOp	0.180092 	 70,47,46
L.A10m	aIPS	0.150398 	 72,51,59
L.A10m	pIPL	0.370101 	 61,39,58
L.A10m	pIPL	0.287223 	 54,25,57
L.A10m	23ab	0.396620 	 45,54,55
L.A10m	rsplC	0.449714 	 48,39,41
