target	seed	rval	voxel
R.Nac	9/46d	0.386788 	 25,81,54
R.Nac	44v	0.379906 	 18,74,40
R.Nac	SMA	0.460711 	 42,61,65
R.Nac	8m 	0.382535 	 47,80,65
R.Nac	M1	0.336285 	 66,53,61
R.Nac	S1	0.434238 	 67,47,64
R.Nac	ParOp	0.369870 	 71,48,46
R.Nac	aIPS	0.346889 	 73,51,58
R.Nac	pIPL	0.230037 	 62,40,56
R.Nac	pIPL	0.436556 	 55,24,57
R.Nac	23ab	0.432555 	 47,53,54
R.Nac	rsplC	0.425816 	 48,40,41
R.Nac	latocc	0.305941 	 72,33,32
R.Nac	perirhinal	0.321380 	 69,62,17
R.Nac	temPol	0.426740 	 68,69,20
R.Nac	ventrStr	0.509032 	 51,67,30
R.Nac	Caud	0.205504 	 53,68,44
R.Nac	put	0.279462 	 32,66,32
R.Nac	hippoc	0.496974 	 59,54,28
R.Nac	amygd	0.598520 	 58,62,28
R.Nac	hypoth	0.416813 	 47,63,29
R.Nac	VTA	0.519848 	 44,54,28
L.Nac	9/46d	0.448347 	 23,82,55
L.Nac	44v	0.375559 	 18,74,40
L.Nac	SMA	0.559174 	 42,61,65
L.Nac	8m 	0.450646 	 46,80,65
L.Nac	M1	0.500294 	 67,53,60
L.Nac	S1	0.458831 	 67,47,64
L.Nac	ParOp	0.442351 	 70,47,47
L.Nac	aIPS	0.313083 	 73,51,59
L.Nac	pIPL	0.305630 	 61,39,56
L.Nac	pIPL	0.360171 	 54,24,57
L.Nac	23ab	0.519974 	 47,54,54
L.Nac	rsplC	0.497994 	 50,40,41
L.Nac	latocc	0.360322 	 73,34,30
L.Nac	perirhinal	0.430608 	 69,62,17
L.Nac	temPol	0.420927 	 68,69,19
L.Nac	ventrStr	0.614390 	 51,69,32
L.Nac	Caud	0.301355 	 52,69,45
L.Nac	put	0.484528 	 30,66,33
L.Nac	hippoc	0.452937 	 59,54,29
L.Nac	amygd	0.442427 	 58,62,28
L.Nac	hypoth	0.485835 	 47,61,29
L.Nac	VTA	0.734382 	 45,54,28
R.Dca	9/46d	0.556758 	 24,82,56
R.Dca	44v	0.530058 	 18,74,39
R.Dca	SMA	0.422178 	 42,61,67
R.Dca	8m 	0.418857 	 46,82,63
R.Dca	M1	0.500544 	 66,53,61
R.Dca	S1	0.287605 	 67,47,64
R.Dca	ParOp	0.277319 	 70,47,47
R.Dca	aIPS	0.443009 	 72,52,59
R.Dca	pIPL	0.236893 	 63,38,56
R.Dca	pIPL	0.373715 	 56,26,59
R.Dca	23ab	0.377691 	 47,54,55
R.Dca	rsplC	0.274450 	 49,40,42
R.Dca	latocc	0.391183 	 74,33,30
R.Dca	perirhinal	0.291846 	 69,64,18
R.Dca	temPol	0.402381 	 67,69,20
R.Dca	ventrStr	0.400823 	 51,69,32
R.Dca	Caud	0.495782 	 51,69,43
R.Dca	put	0.346924 	 32,65,33
R.Dca	hippoc	0.342245 	 59,52,28
R.Dca	amygd	0.568869 	 57,62,26
R.Dca	hypoth	0.515928 	 46,61,29
R.Dca	VTA	0.598926 	 45,54,27
L.Dca	9/46d	0.527063 	 24,82,54
L.Dca	44v	0.494779 	 19,74,39
L.Dca	SMA	0.394458 	 42,61,67
L.Dca	8m 	0.420908 	 46,82,64
L.Dca	M1	0.408935 	 67,53,60
L.Dca	S1	0.301863 	 67,47,64
L.Dca	ParOp	0.346154 	 70,47,48
L.Dca	aIPS	0.227290 	 72,52,59
L.Dca	pIPL	0.270872 	 62,38,57
L.Dca	pIPL	0.214105 	 55,24,57
L.Dca	23ab	0.470742 	 47,54,55
L.Dca	rsplC	0.308836 	 50,40,41
L.Dca	latocc	0.434533 	 74,33,30
L.Dca	perirhinal	0.469040 	 69,64,17
L.Dca	temPol	0.566301 	 68,69,21
L.Dca	ventrStr	0.470759 	 52,69,32
L.Dca	Caud	0.509607 	 51,67,43
L.Dca	put	0.397217 	 30,66,33
L.Dca	hippoc	0.387389 	 57,52,29
L.Dca	amygd	0.494310 	 58,62,26
L.Dca	hypoth	0.330734 	 46,63,31
L.Dca	VTA	0.614664 	 44,53,28
R.Vca	9/46d	0.422997 	 25,82,56
R.Vca	44v	0.337746 	 18,74,41
R.Vca	SMA	0.241560 	 44,61,66
R.Vca	8m 	0.282407 	 46,80,65
R.Vca	M1	0.468964 	 67,55,61
R.Vca	S1	0.231324 	 67,47,65
R.Vca	ParOp	0.390399 	 72,48,47
R.Vca	aIPS	0.206186 	 74,50,58
R.Vca	pIPL	0.203833 	 62,40,57
R.Vca	pIPL	0.378169 	 55,25,57
R.Vca	23ab	0.347856 	 45,52,55
R.Vca	rsplC	0.293515 	 48,38,42
R.Vca	latocc	0.376553 	 74,34,30
R.Vca	perirhinal	0.199196 	 67,64,18
R.Vca	temPol	0.267492 	 66,69,19
R.Vca	ventrStr	0.258451 	 53,67,31
R.Vca	Caud	0.354363 	 52,69,45
R.Vca	put	0.263327 	 32,66,33
R.Vca	hippoc	0.427930 	 57,52,29
R.Vca	amygd	0.358645 	 57,62,26
R.Vca	hypoth	0.384974 	 46,61,29
R.Vca	VTA	0.427600 	 44,53,27
L.Vca	9/46d	0.536571 	 23,80,54
L.Vca	44v	0.414431 	 18,72,41
L.Vca	SMA	0.351237 	 44,62,65
L.Vca	8m 	0.250289 	 46,80,65
L.Vca	M1	0.227939 	 65,53,59
L.Vca	S1	0.289461 	 67,49,66
L.Vca	ParOp	0.310859 	 71,48,48
L.Vca	aIPS	0.182101 	 73,50,57
L.Vca	pIPL	0.285569 	 63,40,58
L.Vca	pIPL	0.441498 	 56,24,59
L.Vca	23ab	0.229943 	 47,54,53
L.Vca	rsplC	0.186459 	 48,38,40
L.Vca	latocc	0.247986 	 73,33,31
L.Vca	perirhinal	0.346603 	 67,62,17
L.Vca	temPol	0.276306 	 68,68,19
L.Vca	ventrStr	0.222046 	 53,69,30
L.Vca	Caud	0.381254 	 52,69,43
L.Vca	put	0.495273 	 31,66,33
L.Vca	hippoc	0.228478 	 57,53,29
L.Vca	amygd	0.335607 	 57,62,27
L.Vca	hypoth	0.297266 	 45,61,29
L.Vca	VTA	0.328812 	 46,54,27
R.Gp	9/46d	0.359550 	 25,82,55
R.Gp	44v	0.327035 	 19,72,39
R.Gp	SMA	0.284392 	 44,61,67
R.Gp	8m 	0.255682 	 48,82,65
R.Gp	M1	0.096288 	 67,55,61
R.Gp	S1	0.321905 	 68,49,65
R.Gp	ParOp	0.279874 	 72,47,46
R.Gp	aIPS	0.310574 	 74,52,59
R.Gp	pIPL	0.211522 	 61,38,56
R.Gp	pIPL	0.409721 	 56,26,59
R.Gp	23ab	0.218831 	 46,54,54
R.Gp	rsplC	0.215335 	 49,38,42
R.Gp	latocc	0.390327 	 73,32,32
R.Gp	perirhinal	0.440076 	 69,63,18
R.Gp	temPol	0.253319 	 68,70,19
R.Gp	ventrStr	0.366455 	 51,67,31
R.Gp	Caud	0.188551 	 51,69,44
R.Gp	put	0.335749 	 32,67,33
R.Gp	hippoc	0.237338 	 57,54,27
R.Gp	amygd	0.301865 	 58,61,27
R.Gp	hypoth	0.470971 	 46,63,30
R.Gp	VTA	0.271345 	 46,53,29
L.Gp	9/46d	0.456335 	 23,80,54
L.Gp	44v	0.427234 	 18,74,39
L.Gp	SMA	0.536165 	 44,62,66
L.Gp	8m 	0.375549 	 46,80,65
L.Gp	M1	0.365569 	 67,53,61
L.Gp	S1	0.300757 	 66,48,66
L.Gp	ParOp	0.395535 	 71,49,46
L.Gp	aIPS	0.261243 	 72,52,59
L.Gp	pIPL	0.297497 	 63,40,56
L.Gp	pIPL	0.454486 	 56,26,59
L.Gp	23ab	0.287725 	 47,54,54
L.Gp	rsplC	0.251964 	 48,38,42
L.Gp	latocc	0.184407 	 74,32,31
L.Gp	perirhinal	0.397281 	 67,62,18
L.Gp	temPol	0.400348 	 68,68,19
L.Gp	ventrStr	0.328351 	 51,69,32
L.Gp	Caud	0.407354 	 53,67,43
L.Gp	put	0.407467 	 32,67,33
L.Gp	hippoc	0.292840 	 59,53,28
L.Gp	amygd	0.419483 	 57,62,26
L.Gp	hypoth	0.513266 	 47,61,29
L.Gp	VTA	0.512547 	 45,54,27
R.Vmpu	9/46d	0.218409 	 25,81,54
R.Vmpu	44v	0.331155 	 18,74,40
R.Vmpu	SMA	0.271755 	 42,62,66
R.Vmpu	8m 	0.390669 	 46,81,63
R.Vmpu	M1	0.354943 	 67,53,61
R.Vmpu	S1	0.248573 	 66,47,66
R.Vmpu	ParOp	0.213900 	 70,48,48
R.Vmpu	aIPS	0.181185 	 74,52,58
R.Vmpu	pIPL	0.246377 	 61,40,56
R.Vmpu	pIPL	0.183443 	 56,26,59
R.Vmpu	23ab	0.119929 	 46,52,53
R.Vmpu	rsplC	0.197433 	 49,40,40
R.Vmpu	latocc	0.179836 	 72,34,30
R.Vmpu	perirhinal	0.230654 	 69,64,18
R.Vmpu	temPol	0.351434 	 66,68,20
R.Vmpu	ventrStr	0.348081 	 53,69,31
R.Vmpu	Caud	0.261093 	 51,68,44
R.Vmpu	put	0.315408 	 32,65,34
R.Vmpu	hippoc	0.216022 	 59,52,29
R.Vmpu	amygd	0.274475 	 58,62,28
R.Vmpu	hypoth	0.308884 	 45,63,30
R.Vmpu	VTA	0.227883 	 45,54,28
L.Vmpu	9/46d	0.527695 	 23,81,54
L.Vmpu	44v	0.504295 	 18,74,39
L.Vmpu	SMA	0.411444 	 44,62,67
L.Vmpu	8m 	0.311991 	 46,82,64
L.Vmpu	M1	0.402185 	 65,53,59
L.Vmpu	S1	0.259560 	 66,47,66
L.Vmpu	ParOp	0.404527 	 71,47,48
L.Vmpu	aIPS	0.219671 	 73,52,57
L.Vmpu	pIPL	0.384247 	 63,39,56
L.Vmpu	pIPL	0.275267 	 56,26,59
L.Vmpu	23ab	0.323090 	 46,54,53
L.Vmpu	rsplC	0.245373 	 48,38,41
L.Vmpu	latocc	0.211592 	 74,33,30
L.Vmpu	perirhinal	0.403386 	 69,64,16
L.Vmpu	temPol	0.329240 	 68,69,19
L.Vmpu	ventrStr	0.288776 	 52,67,30
L.Vmpu	Caud	0.362750 	 52,69,45
L.Vmpu	put	0.546495 	 32,67,34
L.Vmpu	hippoc	0.357481 	 57,53,27
L.Vmpu	amygd	0.466038 	 57,62,27
L.Vmpu	hypoth	0.356322 	 47,61,29
L.Vmpu	VTA	0.428593 	 46,54,27
R.A10m	9/46d	0.704695 	 25,81,56
R.A10m	44v	0.369466 	 19,74,41
R.A10m	SMA	0.412062 	 44,60,65
R.A10m	8m 	0.292288 	 48,80,65
R.A10m	M1	0.268374 	 67,55,59
R.A10m	S1	0.297829 	 66,47,65
R.A10m	ParOp	0.246717 	 72,47,48
R.A10m	aIPS	0.313877 	 74,51,57
R.A10m	pIPL	0.347803 	 63,38,58
R.A10m	pIPL	0.433142 	 54,25,57
R.A10m	23ab	0.520674 	 46,54,53
R.A10m	rsplC	0.510399 	 50,38,40
R.A10m	latocc	0.407599 	 74,34,30
R.A10m	perirhinal	0.232364 	 69,64,18
R.A10m	temPol	0.458764 	 68,69,19
R.A10m	ventrStr	0.388511 	 51,68,31
R.A10m	Caud	0.290402 	 53,67,43
R.A10m	put	0.433196 	 30,66,32
R.A10m	hippoc	0.435939 	 57,53,27
R.A10m	amygd	0.253595 	 57,62,27
R.A10m	hypoth	0.342636 	 47,61,29
R.A10m	VTA	0.520059 	 45,53,27
L.A10m	9/46d	0.332519 	 23,80,55
L.A10m	44v	0.442421 	 19,72,39
L.A10m	SMA	0.473350 	 42,61,65
L.A10m	8m 	0.381827 	 48,82,65
L.A10m	M1	0.376347 	 67,54,61
L.A10m	S1	0.287694 	 66,47,64
L.A10m	ParOp	0.358818 	 72,47,46
L.A10m	aIPS	0.326684 	 74,50,57
L.A10m	pIPL	0.226980 	 61,39,56
L.A10m	pIPL	0.404061 	 55,24,57
L.A10m	23ab	0.440239 	 47,53,54
L.A10m	rsplC	0.384980 	 48,40,41
L.A10m	latocc	0.418499 	 73,32,32
L.A10m	perirhinal	0.307582 	 69,64,17
L.A10m	temPol	0.450778 	 68,68,20
L.A10m	ventrStr	0.399930 	 51,68,30
L.A10m	Caud	0.276301 	 53,69,43
L.A10m	put	0.337615 	 30,67,33
L.A10m	hippoc	0.444236 	 57,52,29
L.A10m	amygd	0.527935 	 57,61,28
L.A10m	hypoth	0.445427 	 47,63,29
L.A10m	VTA	0.394211 	 45,52,27
R.A11m	9/46d	0.495440 	 25,82,54
R.A11m	44v	0.338267 	 20,72,41
R.A11m	SMA	0.539497 	 44,62,66
R.A11m	8m 	0.321530 	 48,80,63
R.A11m	M1	0.263738 	 67,55,59
R.A11m	S1	0.373156 	 68,47,66
R.A11m	ParOp	0.437680 	 71,49,46
R.A11m	aIPS	0.324768 	 72,51,59
R.A11m	pIPL	0.286368 	 62,38,57
R.A11m	pIPL	0.250546 	 56,26,57
R.A11m	23ab	0.331858 	 47,54,54
R.A11m	rsplC	0.243980 	 49,40,40
R.A11m	latocc	0.391416 	 74,33,32
R.A11m	perirhinal	0.293510 	 69,63,17
R.A11m	temPol	0.306835 	 66,70,19
R.A11m	ventrStr	0.408360 	 53,68,31
R.A11m	Caud	0.397092 	 52,67,45
R.A11m	put	0.295773 	 32,66,34
R.A11m	hippoc	0.268807 	 58,52,28
R.A11m	amygd	0.443348 	 58,61,26
R.A11m	hypoth	0.315329 	 47,62,30
R.A11m	VTA	0.481144 	 45,53,29
L.A11m	9/46d	0.413888 	 25,82,54
L.A11m	44v	0.409036 	 19,72,39
L.A11m	SMA	0.629017 	 42,61,65
L.A11m	8m 	0.615630 	 48,82,65
L.A11m	M1	0.507768 	 66,53,61
L.A11m	S1	0.410419 	 67,47,64
L.A11m	ParOp	0.466431 	 70,47,47
L.A11m	aIPS	0.458074 	 73,51,59
L.A11m	pIPL	0.216941 	 62,38,57
L.A11m	pIPL	0.532517 	 55,24,57
L.A11m	23ab	0.496219 	 46,54,54
L.A11m	rsplC	0.453731 	 48,40,41
L.A11m	latocc	0.469623 	 72,34,30
L.A11m	perirhinal	0.565879 	 69,64,17
L.A11m	temPol	0.576461 	 67,70,21
L.A11m	ventrStr	0.678172 	 51,68,30
L.A11m	Caud	0.291122 	 51,67,44
L.A11m	put	0.402569 	 30,67,33
L.A11m	hippoc	0.469515 	 59,54,28
L.A11m	amygd	0.627198 	 57,60,27
L.A11m	hypoth	0.467795 	 47,62,29
L.A11m	VTA	0.620241 	 44,54,28
R.A13	9/46d	0.584807 	 23,82,55
R.A13	44v	0.425908 	 18,73,40
R.A13	SMA	0.630905 	 42,61,65
R.A13	8m 	0.494555 	 48,82,65
R.A13	M1	0.520365 	 67,53,60
R.A13	S1	0.399074 	 67,47,64
R.A13	ParOp	0.435035 	 70,47,47
R.A13	aIPS	0.352578 	 72,52,59
R.A13	pIPL	0.226688 	 62,40,56
R.A13	pIPL	0.419676 	 55,24,57
R.A13	23ab	0.539683 	 45,52,53
R.A13	rsplC	0.405029 	 50,40,42
R.A13	latocc	0.624258 	 73,32,32
R.A13	perirhinal	0.529952 	 69,64,17
R.A13	temPol	0.578443 	 68,69,21
R.A13	ventrStr	0.557094 	 53,67,32
R.A13	Caud	0.435507 	 51,69,43
R.A13	put	0.315173 	 30,65,34
R.A13	hippoc	0.464703 	 59,54,28
R.A13	amygd	0.593661 	 57,62,26
