target	seed	rval	voxel
R.Nac	9/46d	0.268937 	 23,82,56
R.Nac	44v	0.323865 	 19,72,39
R.Nac	SMA	0.328979 	 42,62,65
R.Nac	8m 	0.196262 	 48,81,63
R.Nac	M1	0.298827 	 66,55,61
R.Nac	S1	0.292631 	 66,48,66
R.Nac	ParOp	0.281566 	 71,49,48
R.Nac	aIPS	0.341320 	 74,52,59
R.Nac	pIPL	0.312430 	 63,38,58
R.Nac	pIPL	0.258143 	 54,25,57
R.Nac	23ab	0.180763 	 47,52,54
R.Nac	rsplC	0.226482 	 48,38,40
R.Nac	latocc	0.265700 	 73,32,31
R.Nac	perirhinal	0.224701 	 69,63,17
R.Nac	temPol	0.118245 	 67,70,20
R.Nac	ventrStr	0.490823 	 53,68,31
R.Nac	Caud	0.259537 	 53,67,43
R.Nac	put	0.513510 	 32,67,32
R.Nac	hippoc	0.315434 	 59,52,27
R.Nac	amygd	0.319108 	 58,60,28
R.Nac	hypoth	0.326199 	 47,62,29
R.Nac	VTA	0.338041 	 46,54,27
L.Nac	9/46d	0.316044 	 25,80,55
L.Nac	44v	0.294578 	 19,72,41
L.Nac	SMA	0.323903 	 44,62,67
L.Nac	8m 	0.185932 	 48,80,64
L.Nac	M1	0.410734 	 65,53,60
L.Nac	S1	0.329335 	 67,47,64
L.Nac	ParOp	0.425875 	 71,47,47
L.Nac	aIPS	0.456321 	 74,50,58
L.Nac	pIPL	0.312766 	 62,39,56
L.Nac	pIPL	0.234419 	 54,24,59
L.Nac	23ab	0.369968 	 46,52,53
L.Nac	rsplC	0.378011 	 50,40,41
L.Nac	latocc	0.229530 	 73,32,31
L.Nac	perirhinal	0.284830 	 69,64,16
L.Nac	temPol	0.301979 	 67,70,19
L.Nac	ventrStr	0.344219 	 51,69,30
L.Nac	Caud	0.464649 	 51,69,45
L.Nac	put	0.410417 	 32,66,32
L.Nac	hippoc	0.411258 	 58,54,28
L.Nac	amygd	0.583690 	 56,61,27
L.Nac	hypoth	0.345643 	 45,62,29
L.Nac	VTA	0.307501 	 44,52,27
R.Dca	9/46d	0.405023 	 25,80,54
R.Dca	44v	0.454621 	 19,72,41
R.Dca	SMA	0.545771 	 44,61,67
R.Dca	8m 	0.546887 	 47,80,65
R.Dca	M1	0.494496 	 65,55,60
R.Dca	S1	0.475629 	 67,47,65
R.Dca	ParOp	0.440326 	 72,47,46
R.Dca	aIPS	0.297637 	 73,51,58
R.Dca	pIPL	0.217308 	 63,38,56
R.Dca	pIPL	0.485661 	 56,26,59
R.Dca	23ab	0.491099 	 45,53,53
R.Dca	rsplC	0.440741 	 50,40,41
R.Dca	latocc	0.416185 	 74,34,31
R.Dca	perirhinal	0.457262 	 68,63,16
R.Dca	temPol	0.349477 	 66,68,20
R.Dca	ventrStr	0.395722 	 53,68,31
R.Dca	Caud	0.687074 	 51,67,44
R.Dca	put	0.584783 	 32,67,34
R.Dca	hippoc	0.455155 	 59,53,29
R.Dca	amygd	0.587671 	 56,61,27
R.Dca	hypoth	0.359802 	 47,63,30
R.Dca	VTA	0.456953 	 44,53,28
L.Dca	9/46d	0.320668 	 25,80,54
L.Dca	44v	0.381513 	 20,74,39
L.Dca	SMA	0.404854 	 44,62,65
L.Dca	8m 	0.606910 	 46,80,64
L.Dca	M1	0.459660 	 66,55,59
L.Dca	S1	0.463781 	 67,47,65
L.Dca	ParOp	0.370455 	 72,48,46
L.Dca	aIPS	0.281332 	 74,51,59
L.Dca	pIPL	0.256506 	 63,38,56
L.Dca	pIPL	0.419344 	 56,26,59
L.Dca	23ab	0.539191 	 45,54,53
L.Dca	rsplC	0.405088 	 50,40,41
L.Dca	latocc	0.413302 	 74,34,31
L.Dca	perirhinal	0.449173 	 67,64,18
L.Dca	temPol	0.390786 	 67,68,21
L.Dca	ventrStr	0.357017 	 53,68,31
L.Dca	Caud	0.638801 	 51,67,44
L.Dca	put	0.468334 	 32,67,34
L.Dca	hippoc	0.488292 	 58,52,29
L.Dca	amygd	0.456790 	 56,61,28
L.Dca	hypoth	0.287138 	 45,61,30
L.Dca	VTA	0.507320 	 46,54,27
R.Vca	9/46d	0.307956 	 25,80,55
R.Vca	44v	0.286284 	 19,72,41
R.Vca	SMA	0.371762 	 44,62,67
R.Vca	8m 	0.240009 	 46,81,63
R.Vca	M1	0.385577 	 67,55,59
R.Vca	S1	0.186318 	 68,47,64
R.Vca	ParOp	0.245867 	 71,47,47
R.Vca	aIPS	0.328124 	 74,50,58
R.Vca	pIPL	0.217198 	 63,38,56
R.Vca	pIPL	0.287312 	 54,25,59
R.Vca	23ab	0.320092 	 47,54,55
R.Vca	rsplC	0.269072 	 49,38,41
R.Vca	latocc	0.240097 	 72,34,31
R.Vca	perirhinal	0.339338 	 67,64,18
R.Vca	temPol	0.185678 	 66,69,21
R.Vca	ventrStr	0.318033 	 53,68,32
R.Vca	Caud	0.520395 	 52,67,43
R.Vca	put	0.458742 	 31,66,33
R.Vca	hippoc	0.521250 	 59,53,27
R.Vca	amygd	0.435892 	 56,61,27
R.Vca	hypoth	0.213078 	 45,62,29
R.Vca	VTA	0.364878 	 46,54,27
L.Vca	9/46d	0.364496 	 25,80,54
L.Vca	44v	0.334003 	 19,72,41
L.Vca	SMA	0.374690 	 42,61,67
L.Vca	8m 	0.392742 	 46,81,64
L.Vca	M1	0.373659 	 67,55,59
L.Vca	S1	0.430378 	 66,47,65
L.Vca	ParOp	0.255856 	 72,47,46
L.Vca	aIPS	0.348801 	 74,50,58
L.Vca	pIPL	0.259427 	 62,38,56
L.Vca	pIPL	0.337562 	 56,26,59
L.Vca	23ab	0.329261 	 47,54,55
L.Vca	rsplC	0.433819 	 48,38,40
L.Vca	latocc	0.389367 	 73,33,30
L.Vca	perirhinal	0.294495 	 67,64,18
L.Vca	temPol	0.356783 	 67,70,19
L.Vca	ventrStr	0.507902 	 53,68,31
L.Vca	Caud	0.655635 	 51,68,43
L.Vca	put	0.527743 	 32,67,32
L.Vca	hippoc	0.441117 	 59,53,29
L.Vca	amygd	0.415522 	 56,61,27
L.Vca	hypoth	0.308747 	 47,62,30
L.Vca	VTA	0.517966 	 46,53,27
R.Gp	9/46d	0.260617 	 23,82,56
R.Gp	44v	0.415431 	 20,74,40
R.Gp	SMA	0.345855 	 42,60,67
R.Gp	8m 	0.479570 	 47,81,65
R.Gp	M1	0.383371 	 66,55,59
R.Gp	S1	0.305600 	 67,47,65
R.Gp	ParOp	0.386599 	 72,48,46
R.Gp	aIPS	0.305944 	 72,50,57
R.Gp	pIPL	0.332243 	 63,39,57
R.Gp	pIPL	0.382485 	 56,24,58
R.Gp	23ab	0.303683 	 45,54,54
R.Gp	rsplC	0.334252 	 49,38,40
R.Gp	latocc	0.363477 	 74,32,31
R.Gp	perirhinal	0.346694 	 68,62,16
R.Gp	temPol	0.442667 	 67,68,19
R.Gp	ventrStr	0.297584 	 53,68,32
R.Gp	Caud	0.356449 	 52,67,45
R.Gp	put	0.358771 	 30,65,34
R.Gp	hippoc	0.379330 	 58,53,28
R.Gp	amygd	0.455769 	 58,60,26
R.Gp	hypoth	0.378284 	 45,61,30
R.Gp	VTA	0.459835 	 46,52,27
L.Gp	9/46d	0.392802 	 25,81,54
L.Gp	44v	0.413993 	 19,72,41
L.Gp	SMA	0.490484 	 44,61,67
L.Gp	8m 	0.392053 	 46,81,64
L.Gp	M1	0.512963 	 66,55,59
L.Gp	S1	0.465163 	 67,47,65
L.Gp	ParOp	0.530759 	 71,47,47
L.Gp	aIPS	0.447782 	 74,50,58
L.Gp	pIPL	0.238151 	 62,39,56
L.Gp	pIPL	0.364895 	 54,25,59
L.Gp	23ab	0.318519 	 47,52,54
L.Gp	rsplC	0.284105 	 50,38,41
L.Gp	latocc	0.352807 	 74,34,31
L.Gp	perirhinal	0.238532 	 67,64,18
L.Gp	temPol	0.244053 	 67,70,19
L.Gp	ventrStr	0.435938 	 51,67,32
L.Gp	Caud	0.530455 	 51,67,43
L.Gp	put	0.554674 	 32,67,32
L.Gp	hippoc	0.346817 	 58,52,29
L.Gp	amygd	0.504333 	 56,61,27
L.Gp	hypoth	0.252184 	 45,61,29
L.Gp	VTA	0.473020 	 45,54,27
R.Vmpu	9/46d	0.308700 	 23,82,56
R.Vmpu	44v	0.315006 	 20,74,39
R.Vmpu	SMA	0.475019 	 44,61,67
R.Vmpu	8m 	0.434397 	 48,80,65
R.Vmpu	M1	0.547274 	 65,55,60
R.Vmpu	S1	0.450823 	 67,47,65
R.Vmpu	ParOp	0.392031 	 70,49,46
R.Vmpu	aIPS	0.471613 	 74,52,59
R.Vmpu	pIPL	0.297992 	 63,38,58
R.Vmpu	pIPL	0.354128 	 56,26,59
R.Vmpu	23ab	0.451264 	 45,54,54
R.Vmpu	rsplC	0.343172 	 50,40,41
R.Vmpu	latocc	0.252550 	 72,34,31
R.Vmpu	perirhinal	0.337464 	 68,63,16
R.Vmpu	temPol	0.326701 	 67,69,20
R.Vmpu	ventrStr	0.352796 	 53,68,31
R.Vmpu	Caud	0.573922 	 51,67,44
R.Vmpu	put	0.769518 	 32,67,32
R.Vmpu	hippoc	0.345960 	 59,53,28
R.Vmpu	amygd	0.544661 	 56,61,27
R.Vmpu	hypoth	0.442763 	 45,61,29
R.Vmpu	VTA	0.476185 	 45,54,27
L.Vmpu	9/46d	0.326229 	 25,80,55
L.Vmpu	44v	0.347526 	 19,72,41
L.Vmpu	SMA	0.394383 	 44,62,67
L.Vmpu	8m 	0.321649 	 46,81,63
L.Vmpu	M1	0.421029 	 65,55,60
L.Vmpu	S1	0.413858 	 68,47,64
L.Vmpu	ParOp	0.587909 	 71,47,47
L.Vmpu	aIPS	0.440164 	 73,51,58
L.Vmpu	pIPL	0.253584 	 63,38,58
L.Vmpu	pIPL	0.299031 	 54,24,59
L.Vmpu	23ab	0.366370 	 47,54,55
L.Vmpu	rsplC	0.384417 	 50,38,40
L.Vmpu	latocc	0.285477 	 72,34,31
L.Vmpu	perirhinal	0.315482 	 68,63,16
L.Vmpu	temPol	0.289136 	 67,70,19
L.Vmpu	ventrStr	0.334897 	 51,68,31
L.Vmpu	Caud	0.448245 	 51,67,44
L.Vmpu	put	0.638407 	 32,67,32
L.Vmpu	hippoc	0.332529 	 59,53,29
L.Vmpu	amygd	0.515384 	 56,61,27
L.Vmpu	hypoth	0.302349 	 46,61,30
L.Vmpu	VTA	0.391856 	 46,54,27
R.A10m	9/46d	0.240867 	 23,80,55
R.A10m	44v	0.400867 	 19,74,39
R.A10m	SMA	0.361464 	 42,61,65
R.A10m	8m 	0.519125 	 46,81,65
R.A10m	M1	0.250354 	 67,53,59
R.A10m	S1	0.294675 	 67,48,66
R.A10m	ParOp	0.345960 	 72,48,48
R.A10m	aIPS	0.407831 	 73,50,59
R.A10m	pIPL	0.450719 	 61,38,57
R.A10m	pIPL	0.353915 	 56,25,57
R.A10m	23ab	0.632855 	 45,52,54
R.A10m	rsplC	0.253365 	 50,40,41
R.A10m	latocc	0.434409 	 74,32,32
R.A10m	perirhinal	0.241640 	 67,62,16
