target	seed	rval	voxel
R.Nac	9/46d	0.251269 	 23,82,56
R.Nac	44v	0.207837 	 20,72,39
R.Nac	SMA	0.242972 	 44,62,65
R.Nac	8m 	0.349635 	 46,82,65
R.Nac	M1	0.215383 	 66,54,61
R.Nac	S1	0.240332 	 66,48,64
R.Nac	ParOp	0.215271 	 71,48,48
R.Nac	aIPS	0.236546 	 72,50,59
R.Nac	pIPL	0.200622 	 61,40,56
R.Nac	pIPL	0.168281 	 55,26,59
R.Nac	23ab	0.151803 	 47,52,55
R.Nac	rsplC	0.292174 	 49,40,41
R.Nac	latocc	0.205168 	 74,34,31
R.Nac	perirhinal	0.241905 	 69,63,17
R.Nac	temPol	0.370172 	 68,69,19
R.Nac	ventrStr	0.258078 	 51,68,32
R.Nac	Caud	0.327211 	 51,68,43
R.Nac	put	0.352710 	 30,66,33
R.Nac	hippoc	0.188335 	 57,54,28
R.Nac	amygd	0.380358 	 58,62,26
R.Nac	hypoth	0.251717 	 45,63,29
R.Nac	VTA	0.331385 	 44,54,27
L.Nac	9/46d	0.235138 	 24,80,54
L.Nac	44v	0.239744 	 18,72,40
L.Nac	SMA	0.218584 	 42,61,66
L.Nac	8m 	0.199853 	 46,81,64
L.Nac	M1	0.400613 	 65,53,60
L.Nac	S1	0.245060 	 68,47,66
L.Nac	ParOp	0.253470 	 72,48,46
L.Nac	aIPS	0.229635 	 72,52,57
L.Nac	pIPL	0.330685 	 61,40,56
L.Nac	pIPL	0.211876 	 56,24,58
L.Nac	23ab	0.352713 	 45,52,55
L.Nac	rsplC	0.251295 	 48,39,42
L.Nac	latocc	0.154284 	 72,32,30
L.Nac	perirhinal	0.289097 	 67,62,17
L.Nac	temPol	0.227725 	 66,70,19
L.Nac	ventrStr	0.401534 	 52,67,31
L.Nac	Caud	0.193042 	 53,67,45
L.Nac	put	0.203357 	 30,65,33
L.Nac	hippoc	0.186193 	 57,54,29
L.Nac	amygd	0.249006 	 57,62,28
L.Nac	hypoth	0.251698 	 46,62,31
L.Nac	VTA	0.396053 	 44,52,28
R.Dca	9/46d	0.245748 	 25,80,55
R.Dca	44v	0.289326 	 19,72,41
R.Dca	SMA	0.269829 	 43,60,65
R.Dca	8m 	0.330933 	 48,80,63
R.Dca	M1	0.195732 	 65,54,59
