target	seed	rval	voxel
R.Nac	9/46d	0.244437 	 25,82,56
R.Nac	44v	0.362554 	 20,72,39
R.Nac	SMA	0.340157 	 44,60,66
R.Nac	8m 	0.216583 	 47,80,63
R.Nac	M1	0.366236 	 66,55,59
R.Nac	S1	0.229408 	 66,49,64
R.Nac	ParOp	0.291872 	 70,47,46
R.Nac	aIPS	0.319441 	 72,51,58
R.Nac	pIPL	0.360871 	 62,39,56
R.Nac	pIPL	0.234172 	 55,26,57
R.Nac	23ab	0.375263 	 46,54,54
R.Nac	rsplC	0.370740 	 48,38,41
R.Nac	latocc	0.249123 	 74,34,32
R.Nac	perirhinal	0.315244 	 69,63,16
R.Nac	temPol	0.441791 	 67,70,21
R.Nac	ventrStr	0.353259 	 53,69,30
R.Nac	Caud	0.328639 	 52,69,44
R.Nac	put	0.409830 	 32,65,32
R.Nac	hippoc	0.356547 	 57,53,27
R.Nac	amygd	0.449109 	 56,62,28
R.Nac	hypoth	0.293891 	 47,62,30
R.Nac	VTA	0.408797 	 44,53,28
L.Nac	9/46d	0.305377 	 25,80,56
L.Nac	44v	0.296524 	 18,72,39
L.Nac	SMA	0.329260 	 44,62,67
L.Nac	8m 	0.231000 	 48,82,64
L.Nac	M1	0.310428 	 65,55,61
L.Nac	S1	0.346000 	 67,47,64
L.Nac	ParOp	0.288360 	 71,47,46
L.Nac	aIPS	0.281776 	 72,52,59
L.Nac	pIPL	0.356709 	 61,38,57
L.Nac	pIPL	0.275911 	 55,24,57
L.Nac	23ab	0.162036 	 45,54,53
L.Nac	rsplC	0.295616 	 48,39,40
L.Nac	latocc	0.226724 	 72,33,31
L.Nac	perirhinal	0.270490 	 69,63,18
L.Nac	temPol	0.270609 	 66,70,20
L.Nac	ventrStr	0.354437 	 51,69,30
L.Nac	Caud	0.209087 	 53,69,44
L.Nac	put	0.261216 	 31,65,32
L.Nac	hippoc	0.236530 	 59,53,29
L.Nac	amygd	0.398004 	 58,62,28
L.Nac	hypoth	0.344661 	 47,61,31
L.Nac	VTA	0.409801 	 44,53,28
R.Dca	9/46d	0.298805 	 25,80,54
R.Dca	44v	0.246062 	 20,72,40
R.Dca	SMA	0.458742 	 43,61,67
R.Dca	8m 	0.257583 	 47,81,63
R.Dca	M1	0.469374 	 65,53,61
R.Dca	S1	0.348761 	 68,48,65
R.Dca	ParOp	0.319678 	 71,47,46
R.Dca	aIPS	0.247462 	 72,52,59
R.Dca	pIPL	0.320651 	 62,39,58
R.Dca	pIPL	0.450749 	 56,24,59
R.Dca	23ab	0.171827 	 46,52,55
R.Dca	rsplC	0.249974 	 50,38,40
R.Dca	latocc	0.202518 	 73,32,31
R.Dca	perirhinal	0.251650 	 67,64,16
R.Dca	temPol	0.285662 	 68,70,20
R.Dca	ventrStr	0.213630 	 51,68,31
R.Dca	Caud	0.426731 	 51,67,43
R.Dca	put	0.314843 	 32,66,33
R.Dca	hippoc	0.193177 	 58,52,27
